InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice
2023-08-17,101209,3,163.66,34,3,17,54.5533333333333
2023-08-17,107752,3,80.97,34,3,17,26.99
2023-08-17,25617,,,34,3,17,
2023-08-17,25725,,,34,3,17,
2023-08-17,25801,6,144.6,34,3,17,24.1
2023-08-17,25854,,,34,3,17,
2023-08-17,25883,,,34,3,17,
2023-08-17,25897,,,34,3,17,
2023-08-17,25899,,,34,3,17,
2023-08-17,25913,1,35.3,34,3,17,35.3
2023-08-17,25915,,,34,3,17,
2023-08-17,25922,,,34,3,17,
2023-08-17,25923,1,34.7,34,3,17,34.7
2023-08-17,31300,2,51.98,34,3,17,25.99
2023-08-17,31368,,,34,3,17,
2023-08-17,34690,2,112.4,34,3,17,56.2
2023-08-17,37376,,,34,3,17,
2023-08-17,37383,,,34,3,17,
2023-08-17,44424,1,46.7,34,3,17,46.7
2023-08-17,48861,2,70.4,34,3,17,35.2
2023-08-17,50588,7,214.42,34,3,17,30.6314285714285
2023-08-17,52425,1,26,34,3,17,26
2023-08-17,52855,4,107.96,34,3,17,26.99
2023-08-17,53486,5,259.5,34,3,17,51.9
2023-08-17,61162,,,34,3,17,
2023-08-17,61277,,,34,3,17,
2023-08-17,62806,,,34,3,17,
2023-08-17,68132,9,229.5,34,3,17,25.5
2023-08-17,107753,,,34,3,17,
2023-08-17,2171,,,34,3,17,
2023-08-17,2593,2,105,34,3,17,52.5
2023-08-17,3378,,,34,3,17,
2023-08-17,25589,1,59.5,34,3,17,59.5
2023-08-17,25606,,,34,3,17,
2023-08-17,25620,,,34,3,17,
2023-08-17,25687,3,90.6,34,3,17,30.2
2023-08-17,25767,11,585.2,34,3,17,53.2
2023-08-17,25851,3,81,34,3,17,27
2023-08-17,25882,,,34,3,17,
2023-08-17,25901,,,34,3,17,
2023-08-17,25910,,,34,3,17,
2023-08-17,25930,9,566.1,34,3,17,62.9
2023-08-17,25936,,,34,3,17,
2023-08-17,27289,1,81.6,34,3,17,81.6
2023-08-17,31320,11,288.2,34,3,17,26.2
2023-08-17,31745,,,34,3,17,
2023-08-17,37270,5,98.82,34,3,17,19.764
2023-08-17,52640,,,34,3,17,
2023-08-17,59565,1,61.8,34,3,17,61.8
2023-08-17,59934,,,34,3,17,
2023-08-17,61117,,,34,3,17,
2023-08-17,61278,,,34,3,17,
2023-08-17,61615,,,34,3,17,
2023-08-17,61618,5,107.86,34,3,17,21.572
2023-08-17,67360,4,151.96,34,3,17,37.99
2023-08-17,97135,,,34,3,17,
2023-08-17,98466,4,74.4,34,3,17,18.6
2023-08-17,98529,,,34,3,17,
2023-08-18,3357,5,105,34,4,18,21
2023-08-18,3378,,,34,4,18,
2023-08-18,25589,,,34,4,18,
2023-08-18,25590,1,59.5,34,4,18,59.5
2023-08-18,25591,,,34,4,18,
2023-08-18,25602,,,34,4,18,
2023-08-18,25606,1,34,34,4,18,34
2023-08-18,25620,,,34,4,18,
2023-08-18,25687,2,60.4,34,4,18,30.2
2023-08-18,25725,,,34,4,18,
2023-08-18,25767,10,532,34,4,18,53.2
2023-08-18,25801,3,72.3,34,4,18,24.1
2023-08-18,25854,,,34,4,18,
2023-08-18,25910,,,34,4,18,
2023-08-18,27289,,,34,4,18,
2023-08-18,29594,1,27.2,34,4,18,27.2
2023-08-18,31300,10,259.9,34,4,18,25.99
2023-08-18,31320,1,26.2,34,4,18,26.2
2023-08-18,31745,,,34,4,18,
2023-08-18,32347,,,34,4,18,
2023-08-18,37383,2,111.8,34,4,18,55.9
2023-08-18,48861,,,34,4,18,
2023-08-18,48868,1,52.3,34,4,18,52.3
2023-08-18,52615,3,103.5,34,4,18,34.5
2023-08-18,59565,2,123.6,34,4,18,61.8
2023-08-18,59934,,,34,4,18,
2023-08-18,61161,,,34,4,18,
2023-08-18,61166,,,34,4,18,
2023-08-18,61277,,,34,4,18,
2023-08-18,61278,,,34,4,18,
2023-08-18,61615,2,63.8,34,4,18,31.9
2023-08-18,67245,4,268,34,4,18,67
2023-08-18,67360,2,75.98,34,4,18,37.99
2023-08-18,67948,1,54.6,34,4,18,54.6
2023-08-18,69088,,,34,4,18,
2023-08-18,98466,5,93,34,4,18,18.6
2023-08-18,98529,,,34,4,18,
2023-08-18,2593,1,52.5,34,4,18,52.5
2023-08-18,25607,2,51.2,34,4,18,25.6
2023-08-18,25642,8,341.6,34,4,18,42.7
2023-08-18,25878,1,28.3,34,4,18,28.3
2023-08-18,25882,,,34,4,18,
2023-08-18,25883,,,34,4,18,
2023-08-18,25897,1,49.8,34,4,18,49.8
2023-08-18,25899,,,34,4,18,
2023-08-18,25901,1,29.3,34,4,18,29.3
2023-08-18,25913,,,34,4,18,
2023-08-18,25914,1,35.3,34,4,18,35.3
2023-08-18,25923,,,34,4,18,
2023-08-18,25930,7,440.3,34,4,18,62.9
2023-08-18,25933,,,34,4,18,
2023-08-18,29813,1,36.5,34,4,18,36.5
2023-08-18,31215,,,34,4,18,
2023-08-18,31368,2,110.07,34,4,18,55.035
2023-08-18,31743,,,34,4,18,
2023-08-18,33224,1,26.99,34,4,18,26.99
2023-08-18,34690,,,34,4,18,
2023-08-18,37270,8,183.2,34,4,18,22.9
2023-08-18,37376,3,89.7,34,4,18,29.9
2023-08-18,44423,,,34,4,18,
2023-08-18,47368,,,34,4,18,
2023-08-18,50588,,,34,4,18,
2023-08-18,52425,1,26,34,4,18,26
2023-08-18,52855,,,34,4,18,
2023-08-18,52959,,,34,4,18,
2023-08-18,53486,1,51.9,34,4,18,51.9
2023-08-18,61117,,,34,4,18,
2023-08-18,61157,,,34,4,18,
2023-08-18,61162,,,34,4,18,
2023-08-18,61279,,,34,4,18,
2023-08-18,62806,,,34,4,18,
2023-08-18,67233,,,34,4,18,
2023-08-18,67524,4,182,34,4,18,45.5
2023-08-18,67945,1,79.8,34,4,18,79.8
2023-08-18,69089,,,34,4,18,
2023-08-18,107752,,,34,4,18,
2023-08-18,107753,,,34,4,18,
2023-08-18,2266,1,55,34,4,18,55
2023-08-18,25617,,,34,4,18,
2023-08-18,25741,4,201.2,34,4,18,50.3
2023-08-18,25879,3,70.8,34,4,18,23.6
2023-08-18,25915,,,34,4,18,
2023-08-18,25922,,,34,4,18,
2023-08-18,25925,,,34,4,18,
2023-08-18,25926,,,34,4,18,
2023-08-18,25928,2,52.4,34,4,18,26.2
2023-08-18,29099,4,84,34,4,18,21
2023-08-18,31301,,,34,4,18,
2023-08-18,33221,1,27.5,34,4,18,27.5
2023-08-18,34674,,,34,4,18,
2023-08-18,44424,,,34,4,18,
2023-08-18,48862,,,34,4,18,
2023-08-18,52991,2,51.8,34,4,18,25.9
2023-08-18,53605,,,34,4,18,
2023-08-18,61126,10,449,34,4,18,44.9
2023-08-18,61255,9,495.84,34,4,18,55.0933333333333
2023-08-18,68132,10,255,34,4,18,25.5
2023-08-18,69087,1,32.2,34,4,18,32.2
2023-08-18,95548,,,34,4,18,
2023-08-18,97134,6,225.6,34,4,18,37.6
2023-08-18,97785,,,34,4,18,
2023-08-18,97795,2,72,34,4,18,36
2023-08-18,2171,,,34,4,18,
2023-08-18,2501,,,34,4,18,
2023-08-18,25764,,,34,4,18,
2023-08-18,25851,,,34,4,18,
2023-08-18,25877,,,34,4,18,
2023-08-18,25902,2,99.6,34,4,18,49.8
2023-08-18,25911,4,188,34,4,18,47
2023-08-18,25912,,,34,4,18,
2023-08-18,25924,2,119.4,34,4,18,59.7
2023-08-18,25931,8,251.2,34,4,18,31.4
2023-08-18,25936,,,34,4,18,
2023-08-18,26083,,,34,4,18,
2023-08-18,31299,,,34,4,18,
2023-08-18,31321,1,31.4,34,4,18,31.4
2023-08-18,33222,4,195.6,34,4,18,48.9
2023-08-18,47369,,,34,4,18,
2023-08-18,52640,2,75.98,34,4,18,37.99
2023-08-18,53487,4,175.6,34,4,18,43.9
2023-08-18,59931,,,34,4,18,
2023-08-18,61243,,,34,4,18,
2023-08-18,61250,13,340.6,34,4,18,26.2
2023-08-18,61256,,,34,4,18,
2023-08-18,61258,,,34,4,18,
2023-08-18,61618,3,75,34,4,18,25
2023-08-18,62788,,,34,4,18,
2023-08-18,66473,1,37.99,34,4,18,37.99
2023-08-18,70117,,,34,4,18,
2023-08-18,97135,,,34,4,18,
2023-08-18,101209,8,455.2,34,4,18,56.9
2023-08-19,2501,,,34,5,19,
2023-08-19,3357,2,42,34,5,19,21
2023-08-19,25590,,,34,5,19,
2023-08-19,25602,4,188.8,34,5,19,47.2
2023-08-19,25606,1,34,34,5,19,34
2023-08-19,25620,2,45.2,34,5,19,22.6
2023-08-19,25642,12,510.4,34,5,19,42.5333333333333
2023-08-19,25687,3,90.6,34,5,19,30.2
2023-08-19,25741,8,402.4,34,5,19,50.3
2023-08-19,25877,,,34,5,19,
2023-08-19,25879,4,94.4,34,5,19,23.6
2023-08-19,25925,1,35.8,34,5,19,35.8
2023-08-19,25926,,,34,5,19,
2023-08-19,27289,,,34,5,19,
2023-08-19,29099,4,84,34,5,19,21
2023-08-19,29594,3,81.6,34,5,19,27.2
2023-08-19,31215,,,34,5,19,
2023-08-19,31301,,,34,5,19,
2023-08-19,31321,,,34,5,19,
2023-08-19,31745,2,82.4,34,5,19,41.2
2023-08-19,32347,,,34,5,19,
2023-08-19,33221,,,34,5,19,
2023-08-19,33224,1,26.99,34,5,19,26.99
2023-08-19,48868,,,34,5,19,
2023-08-19,52615,3,102.5,34,5,19,34.1666666666666
2023-08-19,52991,6,155.4,34,5,19,25.9
2023-08-19,59931,1,57.7,34,5,19,57.7
2023-08-19,61126,14,628.6,34,5,19,44.9
2023-08-19,61161,2,156,34,5,19,78
2023-08-19,61166,,,34,5,19,
2023-08-19,61250,8,209.6,34,5,19,26.2
2023-08-19,61255,6,347.4,34,5,19,57.9
2023-08-19,61256,1,55.6,34,5,19,55.6
2023-08-19,61258,1,34.9,34,5,19,34.9
2023-08-19,61278,,,34,5,19,
2023-08-19,67245,1,67,34,5,19,67
2023-08-19,67948,2,109.2,34,5,19,54.6
2023-08-19,69087,2,64.4,34,5,19,32.2
2023-08-19,69088,,,34,5,19,
2023-08-19,70117,3,82.5,34,5,19,27.5
2023-08-19,97134,1,37.6,34,5,19,37.6
2023-08-19,98466,5,93,34,5,19,18.6
2023-08-19,101209,11,625.9,34,5,19,56.9
2023-08-19,25591,1,59.5,34,5,19,59.5
2023-08-19,25607,1,25.6,34,5,19,25.6
2023-08-19,25764,,,34,5,19,
2023-08-19,25878,1,28.3,34,5,19,28.3
2023-08-19,25899,,,34,5,19,
2023-08-19,25912,,,34,5,19,
2023-08-19,25914,2,70.6,34,5,19,35.3
2023-08-19,25923,2,69.4,34,5,19,34.7
2023-08-19,25924,4,238.8,34,5,19,59.7
2023-08-19,25933,2,63,34,5,19,31.5
2023-08-19,26083,,,34,5,19,
2023-08-19,29813,1,36.5,34,5,19,36.5
2023-08-19,31743,,,34,5,19,
2023-08-19,34674,,,34,5,19,
2023-08-19,34690,,,34,5,19,
2023-08-19,37383,4,223.6,34,5,19,55.9
2023-08-19,48861,,,34,5,19,
2023-08-19,50588,3,94.2,34,5,19,31.4
2023-08-19,53487,2,87.8,34,5,19,43.9
2023-08-19,61157,,,34,5,19,
2023-08-19,61243,,,34,5,19,
2023-08-19,66473,1,37.99,34,5,19,37.99
2023-08-19,67233,,,34,5,19,
2023-08-19,67524,2,91,34,5,19,45.5
2023-08-19,69089,1,80,34,5,19,80
2023-08-19,107752,2,53.98,34,5,19,26.99
2023-08-19,107753,,,34,5,19,
2023-08-19,2266,2,110,34,5,19,55
2023-08-19,2593,2,105,34,5,19,52.5
2023-08-19,3378,1,28.4,34,5,19,28.4
2023-08-19,25589,,,34,5,19,
2023-08-19,25617,,,34,5,19,
2023-08-19,25725,,,34,5,19,
2023-08-19,25801,2,48.2,34,5,19,24.1
2023-08-19,25854,,,34,5,19,
2023-08-19,25897,1,49.8,34,5,19,49.8
2023-08-19,25902,3,149.4,34,5,19,49.8
2023-08-19,25910,,,34,5,19,
2023-08-19,25911,,,34,5,19,
2023-08-19,25915,,,34,5,19,
2023-08-19,25922,,,34,5,19,
2023-08-19,25928,,,34,5,19,
2023-08-19,25930,7,440.3,34,5,19,62.9
2023-08-19,31300,7,159.75,34,5,19,22.8214285714285
2023-08-19,31320,2,52.4,34,5,19,26.2
2023-08-19,31368,,,34,5,19,
2023-08-19,44423,1,31.1,34,5,19,31.1
2023-08-19,44424,2,51.72,34,5,19,25.86
2023-08-19,48862,,,34,5,19,
2023-08-19,52959,2,64.8,34,5,19,32.4
2023-08-19,53605,,,34,5,19,
2023-08-19,59565,,,34,5,19,
2023-08-19,61162,,,34,5,19,
2023-08-19,61277,,,34,5,19,
2023-08-19,61615,,,34,5,19,
2023-08-19,62806,,,34,5,19,
2023-08-19,68132,5,127.5,34,5,19,25.5
2023-08-19,95548,,,34,5,19,
2023-08-19,97135,1,37.6,34,5,19,37.6
2023-08-19,97795,,,34,5,19,
2023-08-19,98529,,,34,5,19,
2023-08-19,2171,1,81.2,34,5,19,81.2
2023-08-19,25767,7,372.4,34,5,19,53.2
2023-08-19,25851,3,81,34,5,19,27
2023-08-19,25882,1,29.1,34,5,19,29.1
2023-08-19,25883,,,34,5,19,
2023-08-19,25901,4,117.2,34,5,19,29.3
2023-08-19,25913,,,34,5,19,
2023-08-19,25931,5,157,34,5,19,31.4
2023-08-19,25936,,,34,5,19,
2023-08-19,31299,,,34,5,19,
2023-08-19,33222,,,34,5,19,
2023-08-19,37270,12,274.8,34,5,19,22.9
2023-08-19,37376,1,29.9,34,5,19,29.9
2023-08-19,47368,,,34,5,19,
2023-08-19,47369,,,34,5,19,
2023-08-19,52425,3,78,34,5,19,26
2023-08-19,52640,,,34,5,19,
2023-08-19,52855,,,34,5,19,
2023-08-19,53486,5,259.5,34,5,19,51.9
2023-08-19,59934,,,34,5,19,
2023-08-19,61117,,,34,5,19,
2023-08-19,61279,,,34,5,19,
2023-08-19,61618,,,34,5,19,
2023-08-19,62788,,,34,5,19,
2023-08-19,67360,1,37.99,34,5,19,37.99
2023-08-19,67945,3,239.4,34,5,19,79.8
2023-08-19,97785,,,34,5,19,
2023-08-20,25617,,,34,6,20,
2023-08-20,25878,,,34,6,20,
2023-08-20,25879,3,70.8,34,6,20,23.6
2023-08-20,25899,,,34,6,20,
2023-08-20,25914,,,34,6,20,
2023-08-20,25922,,,34,6,20,
2023-08-20,25925,,,34,6,20,
2023-08-20,25926,2,107.8,34,6,20,53.9
2023-08-20,25928,3,78.6,34,6,20,26.2
2023-08-20,31301,,,34,6,20,
2023-08-20,34674,,,34,6,20,
2023-08-20,34690,,,34,6,20,
2023-08-20,44424,,,34,6,20,
2023-08-20,48862,,,34,6,20,
2023-08-20,52991,3,77.7,34,6,20,25.9
2023-08-20,53487,4,175.6,34,6,20,43.9
2023-08-20,53605,,,34,6,20,
2023-08-20,68132,6,153,34,6,20,25.5
2023-08-20,97134,,,34,6,20,
2023-08-20,97795,1,36,34,6,20,36
2023-08-20,2266,1,55,34,6,20,55
2023-08-20,2593,2,105,34,6,20,52.5
2023-08-20,25607,3,76.8,34,6,20,25.6
2023-08-20,25642,4,170.8,34,6,20,42.7
2023-08-20,25882,,,34,6,20,
2023-08-20,25897,,,34,6,20,
2023-08-20,25901,,,34,6,20,
2023-08-20,25910,3,141,34,6,20,47
2023-08-20,25913,,,34,6,20,
2023-08-20,25915,,,34,6,20,
2023-08-20,25923,,,34,6,20,
2023-08-20,25930,4,251.6,34,6,20,62.9
2023-08-20,25933,,,34,6,20,
2023-08-20,29813,,,34,6,20,
2023-08-20,31215,,,34,6,20,
2023-08-20,31300,2,51.98,34,6,20,25.99
2023-08-20,31320,2,52.4,34,6,20,26.2
2023-08-20,31368,2,114,34,6,20,57
2023-08-20,31743,,,34,6,20,
2023-08-20,37376,1,29.9,34,6,20,29.9
2023-08-20,44423,,,34,6,20,
2023-08-20,48861,1,35.2,34,6,20,35.2
2023-08-20,50588,,,34,6,20,
2023-08-20,52425,1,26,34,6,20,26
2023-08-20,52855,,,34,6,20,
2023-08-20,52959,2,64.8,34,6,20,32.4
2023-08-20,53486,,,34,6,20,
2023-08-20,61117,3,102,34,6,20,34
2023-08-20,61157,2,113.8,34,6,20,56.9
2023-08-20,61162,,,34,6,20,
2023-08-20,61277,,,34,6,20,
2023-08-20,62806,,,34,6,20,
2023-08-20,67233,,,34,6,20,
2023-08-20,67524,,,34,6,20,
2023-08-20,69089,,,34,6,20,
2023-08-20,95548,,,34,6,20,
2023-08-20,98529,,,34,6,20,
2023-08-20,107752,1,26.99,34,6,20,26.99
2023-08-20,107753,1,61.8,34,6,20,61.8
2023-08-20,3378,,,34,6,20,
2023-08-20,25589,1,59.5,34,6,20,59.5
2023-08-20,25590,,,34,6,20,
2023-08-20,25606,1,34,34,6,20,34
2023-08-20,25620,2,45.2,34,6,20,22.6
2023-08-20,25725,,,34,6,20,
2023-08-20,25767,11,585.2,34,6,20,53.2
2023-08-20,25801,2,48.2,34,6,20,24.1
2023-08-20,25854,,,34,6,20,
2023-08-20,25883,,,34,6,20,
2023-08-20,27289,,,34,6,20,
2023-08-20,29594,4,108.8,34,6,20,27.2
2023-08-20,31745,,,34,6,20,
2023-08-20,32347,,,34,6,20,
2023-08-20,33222,1,48.9,34,6,20,48.9
2023-08-20,33224,1,26.99,34,6,20,26.99
2023-08-20,37270,7,160.3,34,6,20,22.9
2023-08-20,37383,2,111.8,34,6,20,55.9
2023-08-20,47368,,,34,6,20,
2023-08-20,48868,1,52.3,34,6,20,52.3
2023-08-20,52615,3,103.5,34,6,20,34.5
2023-08-20,59565,4,247.2,34,6,20,61.8
2023-08-20,59934,,,34,6,20,
2023-08-20,61161,,,34,6,20,
2023-08-20,61166,,,34,6,20,
2023-08-20,61278,1,71.4,34,6,20,71.4
2023-08-20,61279,,,34,6,20,
2023-08-20,61615,,,34,6,20,
2023-08-20,67245,2,134,34,6,20,67
2023-08-20,67360,2,75.98,34,6,20,37.99
2023-08-20,67945,,,34,6,20,
2023-08-20,67948,2,109.2,34,6,20,54.6
2023-08-20,69088,1,48.9,34,6,20,48.9
2023-08-20,97785,,,34,6,20,
2023-08-20,98466,5,93,34,6,20,18.6
2023-08-20,2171,,,34,6,20,
2023-08-20,2501,,,34,6,20,
2023-08-20,3357,2,42,34,6,20,21
2023-08-20,25591,,,34,6,20,
2023-08-20,25602,3,141.6,34,6,20,47.2
2023-08-20,25687,,,34,6,20,
2023-08-20,25741,6,301.8,34,6,20,50.3
2023-08-20,25764,,,34,6,20,
2023-08-20,25851,,,34,6,20,
2023-08-20,25877,,,34,6,20,
2023-08-20,25902,,,34,6,20,
2023-08-20,25911,,,34,6,20,
2023-08-20,25912,,,34,6,20,
2023-08-20,25924,6,357.63,34,6,20,59.605
2023-08-20,25931,3,94.2,34,6,20,31.4
2023-08-20,25936,,,34,6,20,
2023-08-20,26083,1,39.9,34,6,20,39.9
2023-08-20,29099,2,42,34,6,20,21
2023-08-20,31299,,,34,6,20,
2023-08-20,31321,,,34,6,20,
2023-08-20,33221,,,34,6,20,
2023-08-20,47369,,,34,6,20,
2023-08-20,52640,,,34,6,20,
2023-08-20,59931,2,115.4,34,6,20,57.7
2023-08-20,61243,,,34,6,20,
2023-08-20,61250,15,393,34,6,20,26.2
2023-08-20,61255,5,289.5,34,6,20,57.9
2023-08-20,61256,,,34,6,20,
2023-08-20,61258,,,34,6,20,
2023-08-20,61618,11,275,34,6,20,25
2023-08-20,62788,1,31.4,34,6,20,31.4
2023-08-20,66473,,,34,6,20,
2023-08-20,69087,,,34,6,20,
2023-08-20,70117,,,34,6,20,
2023-08-20,97135,1,37.6,34,6,20,37.6
2023-08-20,101209,17,967.3,34,6,20,56.9
2023-08-21,3357,4,83,35,,21,20.75
2023-08-21,25590,,,35,,21,
2023-08-21,25591,,,35,,21,
2023-08-21,25602,6,283.2,35,,21,47.2
2023-08-21,25741,6,299.57,35,,21,49.9283333333333
2023-08-21,25877,1,29.7,35,,21,29.7
2023-08-21,25912,3,105.9,35,,21,35.3
2023-08-21,25924,1,59.7,35,,21,59.7
2023-08-21,25925,1,35.8,35,,21,35.8
2023-08-21,25926,,,35,,21,
2023-08-21,27289,,,35,,21,
2023-08-21,29594,6,163.2,35,,21,27.2
2023-08-21,31321,3,94.2,35,,21,31.4
2023-08-21,31745,1,41.2,35,,21,41.2
2023-08-21,48868,,,35,,21,
2023-08-21,52640,,,35,,21,
2023-08-21,52991,4,103.6,35,,21,25.9
2023-08-21,59934,,,35,,21,
2023-08-21,61161,,,35,,21,
2023-08-21,61166,,,35,,21,
2023-08-21,61255,5,289.5,35,,21,57.9
2023-08-21,61256,,,35,,21,
2023-08-21,61258,1,34.9,35,,21,34.9
2023-08-21,67245,2,134,35,,21,67
2023-08-21,67948,2,109.2,35,,21,54.6
2023-08-21,69087,,,35,,21,
2023-08-21,69088,,,35,,21,
2023-08-21,70117,,,35,,21,
2023-08-21,97134,4,150.4,35,,21,37.6
2023-08-21,97785,1,78,35,,21,78
2023-08-21,2171,,,35,,21,
2023-08-21,2593,2,104.76,35,,21,52.38
2023-08-21,3378,,,35,,21,
2023-08-21,25606,,,35,,21,
2023-08-21,25620,5,113,35,,21,22.6
2023-08-21,25687,,,35,,21,
2023-08-21,25851,,,35,,21,
2023-08-21,25882,,,35,,21,
2023-08-21,25901,5,146.5,35,,21,29.3
2023-08-21,25910,,,35,,21,
2023-08-21,25930,1,62.9,35,,21,62.9
2023-08-21,25936,1,34.9,35,,21,34.9
2023-08-21,31299,,,35,,21,
2023-08-21,31320,,,35,,21,
2023-08-21,32347,,,35,,21,
2023-08-21,33222,,,35,,21,
2023-08-21,33224,5,134.95,35,,21,26.99
2023-08-21,37270,,,35,,21,
2023-08-21,47369,2,80,35,,21,40
2023-08-21,52615,2,69,35,,21,34.5
2023-08-21,52855,,,35,,21,
2023-08-21,53486,2,103.8,35,,21,51.9
2023-08-21,59565,2,123.6,35,,21,61.8
2023-08-21,61117,,,35,,21,
2023-08-21,61278,1,71.4,35,,21,71.4
2023-08-21,61618,6,150,35,,21,25
2023-08-21,62788,1,26.2,35,,21,26.2
2023-08-21,62806,,,35,,21,
2023-08-21,67360,,,35,,21,
2023-08-21,67945,,,35,,21,
2023-08-21,97135,,,35,,21,
2023-08-21,98466,6,107,35,,21,17.8333333333333
2023-08-21,25589,,,35,,21,
2023-08-21,25617,,,35,,21,
2023-08-21,25725,,,35,,21,
2023-08-21,25767,5,266,35,,21,53.2
2023-08-21,25801,,,35,,21,
2023-08-21,25854,,,35,,21,
2023-08-21,25883,,,35,,21,
2023-08-21,25897,,,35,,21,
2023-08-21,25913,,,35,,21,
2023-08-21,25914,1,35.3,35,,21,35.3
2023-08-21,25915,,,35,,21,
2023-08-21,25928,11,286.91,35,,21,26.0827272727272
2023-08-21,31300,,,35,,21,
2023-08-21,31368,2,114,35,,21,57
2023-08-21,34690,2,112.4,35,,21,56.2
2023-08-21,37376,1,29.9,35,,21,29.9
2023-08-21,37383,4,223.6,35,,21,55.9
2023-08-21,44424,2,93.4,35,,21,46.7
2023-08-21,47368,,,35,,21,
2023-08-21,48861,,,35,,21,
2023-08-21,48862,,,35,,21,
2023-08-21,50588,,,35,,21,
2023-08-21,52425,2,52,35,,21,26
2023-08-21,61162,,,35,,21,
2023-08-21,61277,,,35,,21,
2023-08-21,61279,,,35,,21,
2023-08-21,61615,2,63.8,35,,21,31.9
2023-08-21,64116,,,35,,21,
2023-08-21,68132,7,178.5,35,,21,25.5
2023-08-21,95548,,,35,,21,
2023-08-21,97795,1,36,35,,21,36
2023-08-21,98529,,,35,,21,
2023-08-21,2266,7,382.26,35,,21,54.6085714285714
2023-08-21,2501,,,35,,21,
2023-08-21,25607,5,128,35,,21,25.6
2023-08-21,25764,3,168.17,35,,21,56.0566666666666
2023-08-21,25878,4,113.2,35,,21,28.3
2023-08-21,25879,4,94.4,35,,21,23.6
2023-08-21,25899,,,35,,21,
2023-08-21,25902,,,35,,21,
2023-08-21,25911,,,35,,21,
2023-08-21,25922,,,35,,21,
2023-08-21,25923,1,34.7,35,,21,34.7
2023-08-21,25933,,,35,,21,
2023-08-21,26083,,,35,,21,
2023-08-21,29099,1,21,35,,21,21
2023-08-21,29813,,,35,,21,
2023-08-21,31215,,,35,,21,
2023-08-21,31301,,,35,,21,
2023-08-21,31743,,,35,,21,
2023-08-21,33221,,,35,,21,
2023-08-21,34674,,,35,,21,
2023-08-21,44423,3,93.3,35,,21,31.1
2023-08-21,52959,,,35,,21,
2023-08-21,53487,2,87.8,35,,21,43.9
2023-08-21,53605,,,35,,21,
2023-08-21,59931,,,35,,21,
2023-08-21,61157,,,35,,21,
2023-08-21,61243,,,35,,21,
2023-08-21,61250,11,286.9,35,,21,26.0818181818181
2023-08-21,66473,,,35,,21,
2023-08-21,67233,,,35,,21,
2023-08-21,67524,,,35,,21,
2023-08-21,69089,2,160,35,,21,80
2023-08-21,101209,2,113.8,35,,21,56.9
2023-08-21,107752,6,161.94,35,,21,26.99
2023-08-21,107753,,,35,,21,
2023-08-22,2593,2,105,35,1,22,52.5
2023-08-22,3357,8,165.16,35,1,22,20.645
2023-08-22,3378,,,35,1,22,
2023-08-22,25589,,,35,1,22,
2023-08-22,25590,,,35,1,22,
2023-08-22,25602,4,188.8,35,1,22,47.2
2023-08-22,25606,,,35,1,22,
2023-08-22,25607,3,74.6,35,1,22,24.8666666666666
2023-08-22,25620,1,22.6,35,1,22,22.6
2023-08-22,25687,,,35,1,22,
2023-08-22,25725,,,35,1,22,
2023-08-22,25801,,,35,1,22,
2023-08-22,25854,,,35,1,22,
2023-08-22,25877,,,35,1,22,
2023-08-22,25910,1,47,35,1,22,47
2023-08-22,25930,3,187.58,35,1,22,62.5266666666666
2023-08-22,27289,,,35,1,22,
2023-08-22,29594,2,54.4,35,1,22,27.2
2023-08-22,31300,2,51.98,35,1,22,25.99
2023-08-22,31320,1,26.2,35,1,22,26.2
2023-08-22,31321,3,94.2,35,1,22,31.4
2023-08-22,31745,,,35,1,22,
2023-08-22,33224,2,53.98,35,1,22,26.99
2023-08-22,52615,4,133.84,35,1,22,33.46
2023-08-22,52959,,,35,1,22,
2023-08-22,59565,1,61.8,35,1,22,61.8
2023-08-22,61162,,,35,1,22,
2023-08-22,61166,,,35,1,22,
2023-08-22,61250,3,78.6,35,1,22,26.2
2023-08-22,61277,,,35,1,22,
2023-08-22,61278,,,35,1,22,
2023-08-22,61615,,,35,1,22,
2023-08-22,67524,1,45.5,35,1,22,45.5
2023-08-22,67948,1,54.6,35,1,22,54.6
2023-08-22,69088,,,35,1,22,
2023-08-22,70117,2,55,35,1,22,27.5
2023-08-22,97135,,,35,1,22,
2023-08-22,98466,9,167.4,35,1,22,18.6
2023-08-22,98529,,,35,1,22,
2023-08-22,2171,,,35,1,22,
2023-08-22,25591,,,35,1,22,
2023-08-22,25741,5,251.4,35,1,22,50.28
2023-08-22,25764,,,35,1,22,
2023-08-22,25767,7,372.4,35,1,22,53.2
2023-08-22,25912,,,35,1,22,
2023-08-22,25924,4,238.8,35,1,22,59.7
2023-08-22,25931,1,31.4,35,1,22,31.4
2023-08-22,25936,,,35,1,22,
2023-08-22,26083,,,35,1,22,
2023-08-22,31299,,,35,1,22,
2023-08-22,33222,3,146.7,35,1,22,48.9
2023-08-22,34674,,,35,1,22,
2023-08-22,47369,,,35,1,22,
2023-08-22,52640,,,35,1,22,
2023-08-22,53487,4,175.6,35,1,22,43.9
2023-08-22,59934,,,35,1,22,
2023-08-22,61161,,,35,1,22,
2023-08-22,61243,,,35,1,22,
2023-08-22,61258,,,35,1,22,
2023-08-22,61618,,,35,1,22,
2023-08-22,62788,,,35,1,22,
