InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Номенклатура,Ost,QuantityChecks,Action
2023-10-25,25902,,,44,2,25,,49.80,-4.00,,
2023-10-25,25913,,,44,2,25,,29.90,6.00,,1
2023-10-25,25923,1.00,34.70,44,2,25,34.70,34.70,7.00,,
2023-10-25,25930,4.00,250.55,44,2,25,62.64,62.90,56.00,,1
2023-10-25,25933,,,44,2,25,,31.50,8.00,,
2023-10-25,25936,1.00,34.90,44,2,25,34.90,34.90,3.00,,
2023-10-25,29594,4.00,108.80,44,2,25,27.20,27.20,30.00,,
2023-10-25,29813,,,44,2,25,,44.30,5.00,,
2023-10-25,33224,,,44,2,25,,29.50,10.00,,1
2023-10-25,33222,5.00,274.93,44,2,25,54.99,56.30,7.00,,
2023-10-25,32354,,,44,2,25,,37.60,14.00,,
2023-10-25,67245,2.00,113.00,44,2,25,56.50,56.50,19.00,,1
2023-10-25,67524,1.00,34.99,44,2,25,34.99,34.99,9.00,,1
2023-10-25,25607,1.00,32.70,44,2,25,32.70,32.70,13.00,,
2023-10-25,25725,,,44,2,25,,24.80,15.00,,
2023-10-25,25801,,,44,2,25,,24.10,14.00,,
2023-10-25,25882,1.00,29.10,44,2,25,29.10,29.10,9.00,,
2023-10-25,25883,,,44,2,25,,29.10,10.00,,
2023-10-25,25924,,,44,2,25,,59.70,,,
2023-10-25,25925,1.00,35.80,44,2,25,35.80,35.80,2.00,,
2023-10-25,37270,4.00,104.80,44,2,25,26.20,26.20,46.00,,
2023-10-25,52615,2.00,69.00,44,2,25,34.50,34.50,22.00,,1
2023-10-25,48845,,,44,2,25,,25.80,6.00,,
2023-10-25,61615,6.00,191.40,44,2,25,31.90,31.90,9.00,,
2023-10-25,61618,,,44,2,25,,22.99,27.00,,1
2023-10-25,25591,,,44,2,25,,59.50,18.00,,
2023-10-25,97795,5.00,180.00,44,2,25,36.00,36.00,2.00,,
2023-10-25,98529,,,44,2,25,,0.10,11.00,,
2023-10-25,95548,1.00,53.80,44,2,25,53.80,53.80,5.00,,
2023-10-25,2266,2.00,129.60,44,2,25,64.80,64.80,10.00,,
2023-10-25,69088,,,44,2,25,,48.90,4.00,,
2023-10-25,33221,,,44,2,25,,27.50,5.00,,
2023-10-25,32356,,,44,2,25,,53.50,37.00,,
2023-10-25,31215,,,44,2,25,,28.30,9.00,,
2023-10-25,27285,,,44,2,25,,92.30,3.00,,
2023-10-25,52959,,,44,2,25,,32.70,5.00,,
2023-10-25,61278,2.00,142.80,44,2,25,71.40,71.40,1.00,,
2023-10-25,44423,,,44,2,25,,31.10,4.00,,
2023-10-25,44425,,,44,2,25,,32.70,12.00,,
2023-10-25,48860,,,44,2,25,,25.50,3.00,,
2023-10-25,48862,1.00,28.99,44,2,25,28.99,28.99,7.00,,1
2023-10-25,50588,,,44,2,25,,31.40,1.00,,
2023-10-25,25590,,,44,2,25,,59.50,8.00,,
2023-10-25,67945,1.00,79.80,44,2,25,79.80,79.80,9.00,,
2023-10-25,68132,5.00,127.50,44,2,25,25.50,25.50,44.00,,
2023-10-25,25606,,,44,2,25,,34.00,18.00,,
2023-10-25,25617,,,44,2,25,,70.70,7.00,,
2023-10-25,25620,,,44,2,25,,29.60,6.00,,
2023-10-25,25687,,,44,2,25,,30.20,14.00,,
2023-10-25,25741,8.00,346.40,44,2,25,43.30,43.30,25.00,,1
2023-10-25,25851,,,44,2,25,,27.00,8.00,,
2023-10-25,25879,,,44,2,25,,28.30,17.00,,
2023-10-25,25899,,,44,2,25,,29.50,1.00,,
2023-10-25,25912,,,44,2,25,,29.90,5.00,,1
2023-10-25,25915,,,44,2,25,,35.30,6.00,,
2023-10-25,25922,,,44,2,25,,81.20,6.00,,
2023-10-25,25928,,,44,2,25,,26.20,11.00,,
2023-10-25,25931,2.00,62.80,44,2,25,31.40,31.40,18.00,,
2023-10-25,98318,2.00,72.00,44,2,25,36.00,36.00,13.00,,
2023-10-25,97134,2.00,75.20,44,2,25,37.60,37.60,9.00,,
2023-10-25,2171,,,44,2,25,,77.80,5.00,,
2023-10-25,2593,,,44,2,25,,52.50,13.00,,
2023-10-25,3357,,,44,2,25,,21.00,18.00,,
2023-10-25,61117,,,44,2,25,,34.00,7.00,,
2023-10-25,61162,,,44,2,25,,154.30,6.00,,
2023-10-25,61179,,,44,2,25,,77.80,3.00,,
2023-10-25,66473,1.00,36.99,44,2,25,36.99,36.99,18.00,,1
2023-10-25,69089,,,44,2,25,,80.00,2.00,,
2023-10-25,31320,,,44,2,25,,26.30,18.00,,1
2023-10-25,101209,6.00,402.00,44,2,25,67.00,67.00,18.00,,
2023-10-25,52425,,,44,2,25,,30.20,12.00,,
2023-10-25,53511,,,44,2,25,,32.70,14.00,,
2023-10-25,59931,1.00,57.70,44,2,25,57.70,57.70,7.00,,
2023-10-25,62806,1.00,41.30,44,2,25,41.30,41.30,7.00,,1
2023-10-25,69000,,,44,2,25,,50.99,25.00,,1
2023-10-25,25589,1.00,59.50,44,2,25,59.50,59.50,5.00,,
2023-10-25,97785,,,44,2,25,,78.00,13.00,,
2023-10-25,97786,,,44,2,25,,154.30,2.00,,
2023-10-25,98466,7.00,130.20,44,2,25,18.60,18.60,38.00,,
2023-10-25,2173,,,44,2,25,,77.80,12.00,,
2023-10-25,2501,,,44,2,25,,1950.00,3.00,,
2023-10-25,61126,1.00,62.10,44,2,25,62.10,62.10,29.00,,
2023-10-25,61157,,,44,2,25,,81.90,20.00,,
2023-10-25,61161,,,44,2,25,,78.00,29.00,,
2023-10-25,61255,,,44,2,25,,68.10,14.00,,
2023-10-25,107752,,,44,2,25,,29.50,13.00,,1
2023-10-25,47372,,,44,2,25,,69.70,9.00,,
2023-10-25,47369,,,44,2,25,,40.00,4.00,,
2023-10-25,47368,,,44,2,25,,27.40,15.00,,
2023-10-25,25602,,,44,2,25,,47.20,19.00,,
2023-10-25,25605,,,44,2,25,,34.00,4.00,,
2023-10-25,25642,1.00,36.99,44,2,25,36.99,36.99,17.00,,1
2023-10-25,25901,14.00,410.20,44,2,25,29.30,29.30,,,
2023-10-25,25910,4.00,188.00,44,2,25,47.00,47.00,2.00,,
2023-10-25,25911,,,44,2,25,,47.00,3.00,,
2023-10-25,25914,,,44,2,25,,35.30,1.00,,
2023-10-25,25926,1.00,60.80,44,2,25,60.80,60.80,4.00,,
2023-10-25,53486,7.00,314.30,44,2,25,44.90,44.90,27.00,,1
2023-10-25,53487,,,44,2,25,,55.10,12.00,,
2023-10-26,25602,,,44,3,26,,47.20,19.00,,
2023-10-26,25605,,,44,3,26,,34.00,4.00,,
2023-10-26,25642,5.00,184.95,44,3,26,36.99,36.99,12.00,,1
2023-10-26,25910,,,44,3,26,,47.00,2.00,,
2023-10-26,25911,,,44,3,26,,47.00,3.00,,
2023-10-26,25914,,,44,3,26,,35.30,1.00,,
2023-10-26,25926,,,44,3,26,,60.80,4.00,,
2023-10-26,53486,10.00,449.00,44,3,26,44.90,44.90,17.00,,1
2023-10-26,53487,,,44,3,26,,55.10,12.00,,
2023-10-26,25589,,,44,3,26,,59.50,5.00,,
2023-10-26,62806,4.00,165.20,44,3,26,41.30,41.30,9.00,,1
2023-10-26,107752,1.00,29.50,44,3,26,29.50,29.50,12.00,,1
2023-10-26,47372,,,44,3,26,,69.70,9.00,,
2023-10-26,47369,,,44,3,26,,40.00,4.00,,
2023-10-26,47368,,,44,3,26,,27.40,15.00,,
2023-10-26,97785,2.00,156.00,44,3,26,78.00,78.00,11.00,,
2023-10-26,97786,,,44,3,26,,154.30,2.00,,
2023-10-26,98466,8.00,148.80,44,3,26,18.60,18.60,54.00,,
2023-10-26,2173,,,44,3,26,,77.80,12.00,,
2023-10-26,2501,,,44,3,26,,1950.00,3.00,,
2023-10-26,61126,,,44,3,26,,62.10,29.00,,
2023-10-26,61157,,,44,3,26,,81.90,20.00,,
2023-10-26,61161,1.00,78.00,44,3,26,78.00,78.00,28.00,,
2023-10-26,61255,3.00,204.30,44,3,26,68.10,68.10,11.00,,
2023-10-26,52425,3.00,90.60,44,3,26,30.20,30.20,9.00,,
2023-10-26,53511,3.00,98.10,44,3,26,32.70,32.70,11.00,,
2023-10-26,59931,,,44,3,26,,57.70,7.00,,
2023-10-26,69000,3.00,152.97,44,3,26,50.99,50.99,22.00,,1
2023-10-26,31320,1.00,26.30,44,3,26,26.30,26.30,17.00,,1
2023-10-26,66473,2.00,73.98,44,3,26,36.99,36.99,16.00,,1
2023-10-26,101209,3.00,201.00,44,3,26,67.00,67.00,15.00,,
2023-10-26,69089,,,44,3,26,,80.00,2.00,,
2023-10-26,98318,,,44,3,26,,36.00,13.00,,
2023-10-26,97134,,,44,3,26,,37.60,9.00,,
2023-10-26,2171,,,44,3,26,,77.80,5.00,,
2023-10-26,2593,1.00,52.50,44,3,26,52.50,52.50,24.00,,
2023-10-26,3357,1.00,21.00,44,3,26,21.00,21.00,17.00,,
2023-10-26,61117,,,44,3,26,,34.00,7.00,,
2023-10-26,61162,,,44,3,26,,154.30,6.00,,
2023-10-26,61179,,,44,3,26,,77.80,3.00,,
2023-10-26,67945,,,44,3,26,,79.80,9.00,,
2023-10-26,68132,4.00,102.00,44,3,26,25.50,25.50,40.00,,
2023-10-26,25606,,,44,3,26,,34.00,18.00,,
2023-10-26,25617,,,44,3,26,,70.70,7.00,,
2023-10-26,25620,,,44,3,26,,29.60,6.00,,
2023-10-26,25687,2.00,60.40,44,3,26,30.20,30.20,12.00,,
2023-10-26,25741,9.00,438.70,44,3,26,48.74,43.30,64.00,,1
2023-10-26,25851,,,44,3,26,,27.00,8.00,,
2023-10-26,25879,,,44,3,26,,28.30,17.00,,
2023-10-26,25899,,,44,3,26,,29.50,1.00,,
2023-10-26,25912,,,44,3,26,,29.90,5.00,,1
2023-10-26,25915,,,44,3,26,,35.30,6.00,,
2023-10-26,25922,,,44,3,26,,81.20,6.00,,
2023-10-26,25928,5.00,131.00,44,3,26,26.20,26.20,6.00,,
2023-10-26,25931,1.00,31.40,44,3,26,31.40,31.40,17.00,,
2023-10-26,48862,2.00,57.98,44,3,26,28.99,28.99,5.00,,1
2023-10-26,50588,1.00,31.40,44,3,26,31.40,31.40,8.00,,
2023-10-26,52959,1.00,32.70,44,3,26,32.70,32.70,4.00,,
2023-10-26,25590,,,44,3,26,,59.50,8.00,,
2023-10-26,48860,1.00,25.50,44,3,26,25.50,25.50,2.00,,
2023-10-26,44425,1.00,32.70,44,3,26,32.70,32.70,11.00,,
2023-10-26,44423,,,44,3,26,,31.10,4.00,,
2023-10-26,61278,,,44,3,26,,71.40,1.00,,
2023-10-26,33221,,,44,3,26,,27.50,5.00,,
2023-10-26,32356,2.00,107.00,44,3,26,53.50,53.50,35.00,,
2023-10-26,27285,,,44,3,26,,92.30,3.00,,
2023-10-26,69088,,,44,3,26,,48.90,4.00,,
2023-10-26,31215,,,44,3,26,,28.30,9.00,,
2023-10-26,97795,1.00,36.00,44,3,26,36.00,36.00,1.00,,
2023-10-26,98529,,,44,3,26,,0.10,11.00,,
2023-10-26,95548,,,44,3,26,,53.80,5.00,,
2023-10-26,2266,,,44,3,26,,64.80,10.00,,
2023-10-26,52615,2.00,69.00,44,3,26,34.50,34.50,32.00,,1
2023-10-26,37270,2.00,52.40,44,3,26,26.20,26.20,44.00,,
2023-10-26,61615,,,44,3,26,,31.90,9.00,,
2023-10-26,61618,,,44,3,26,,22.99,27.00,,1
2023-10-26,25591,1.00,59.50,44,3,26,59.50,59.50,17.00,,
2023-10-26,48845,,,44,3,26,,25.80,6.00,,
2023-10-26,67245,1.00,56.50,44,3,26,56.50,56.50,18.00,,1
2023-10-26,67524,3.00,104.97,44,3,26,34.99,34.99,6.00,,1
2023-10-26,25607,1.00,32.70,44,3,26,32.70,32.70,12.00,,
2023-10-26,25725,,,44,3,26,,24.80,15.00,,
2023-10-26,25801,,,44,3,26,,24.10,14.00,,
2023-10-26,25882,,,44,3,26,,29.10,9.00,,
2023-10-26,25883,,,44,3,26,,29.10,10.00,,
2023-10-26,25924,,,44,3,26,,59.70,,,
2023-10-26,25925,,,44,3,26,,35.80,2.00,,
2023-10-26,33224,1.00,29.50,44,3,26,29.50,29.50,9.00,,1
2023-10-26,33222,4.00,219.88,44,3,26,54.97,56.30,3.00,,
2023-10-26,32354,1.00,37.60,44,3,26,37.60,37.60,13.00,,
2023-10-26,29594,7.00,190.40,44,3,26,27.20,27.20,23.00,,
2023-10-26,29813,,,44,3,26,,44.30,5.00,,
2023-10-26,67948,,,44,3,26,,54.60,23.00,,
2023-10-26,25619,,,44,3,26,,27.00,6.00,,
2023-10-26,25764,2.00,103.41,44,3,26,51.71,56.90,10.00,,1
2023-10-26,25767,7.00,372.40,44,3,26,53.20,53.20,67.00,,
2023-10-26,25877,,,44,3,26,,29.70,8.00,,
2023-10-26,25878,6.00,169.80,44,3,26,28.30,28.30,17.00,,
2023-10-26,25902,,,44,3,26,,49.80,-4.00,,
2023-10-26,25913,,,44,3,26,,29.90,6.00,,1
2023-10-26,25923,4.00,138.80,44,3,26,34.70,34.70,3.00,,
2023-10-26,25930,6.00,377.40,44,3,26,62.90,62.90,50.00,,1
2023-10-26,25933,,,44,3,26,,31.50,8.00,,
2023-10-26,25936,,,44,3,26,,34.90,3.00,,
2023-10-26,3378,,,44,3,26,,28.40,9.00,,
2023-10-26,61243,,,44,3,26,,29.60,10.00,,
2023-10-26,61250,3.00,68.70,44,3,26,22.90,22.90,33.00,,1
2023-10-26,48861,,,44,3,26,,35.20,20.00,,
2023-10-26,48868,,,44,3,26,,52.30,13.00,,
2023-10-26,52960,2.00,60.60,44,3,26,30.30,30.30,11.00,,
2023-10-26,37376,1.00,34.00,44,3,26,34.00,34.00,7.00,,
2023-10-26,53605,,,44,3,26,,43.30,14.00,,
2023-10-26,97135,,,44,3,26,,37.60,7.00,,
2023-10-26,62788,,,44,3,26,,31.40,9.00,,
2023-10-26,44424,,,44,3,26,,41.99,5.00,,1
2023-10-26,44422,,,44,3,26,,32.70,15.00,,
2023-10-26,61279,1.00,27.10,44,3,26,27.10,27.10,3.00,,
2023-10-26,61277,,,44,3,26,,48.90,6.00,,
2023-10-26,32347,,,44,3,26,,51.00,8.00,,
2023-10-26,31745,,,44,3,26,,43.30,16.00,,
2023-10-26,31321,,,44,3,26,,31.40,11.00,,
2023-10-26,27289,,,44,3,26,,81.60,3.00,,
2023-10-26,27286,,,44,3,26,,96.30,3.00,,
2023-10-26,69087,1.00,32.20,44,3,26,32.20,32.20,18.00,,
2023-10-26,70117,,,44,3,26,,27.50,9.00,,
2023-10-26,31299,,,44,3,26,,28.99,21.00,,1
2023-10-26,31301,,,44,3,26,,28.99,17.00,,1
2023-10-26,29099,,,44,3,26,,21.00,7.00,,
2023-10-27,69087,,,44,4,27,,32.20,18.00,,
2023-10-27,70117,,,44,4,27,,27.50,9.00,,
2023-10-27,31299,,,44,4,27,,28.99,21.00,,1
2023-10-27,31301,1.00,28.99,44,4,27,28.99,28.99,16.00,,1
2023-10-27,31321,,,44,4,27,,31.40,11.00,,
2023-10-27,31745,1.00,43.30,44,4,27,43.30,43.30,15.00,,
2023-10-27,29099,,,44,4,27,,21.00,7.00,,
2023-10-27,32347,,,44,4,27,,51.00,8.00,,
2023-10-27,27289,,,44,4,27,,81.60,3.00,,
2023-10-27,27286,1.00,96.30,44,4,27,96.30,96.30,2.00,,
2023-10-27,65277,,,44,4,27,,45.99,6.00,,1
2023-10-27,62788,,,44,4,27,,31.40,9.00,,
2023-10-27,53605,,,44,4,27,,43.30,14.00,,
2023-10-27,61279,,,44,4,27,,27.10,8.00,,
2023-10-27,61277,,,44,4,27,,48.90,6.00,,
2023-10-27,44422,1.00,29.83,44,4,27,29.83,32.70,14.00,,
2023-10-27,44424,,,44,4,27,,41.99,5.00,,1
2023-10-27,48861,,,44,4,27,,35.20,20.00,,
2023-10-27,48868,,,44,4,27,,52.30,13.00,,
2023-10-27,52960,2.00,60.60,44,4,27,30.30,30.30,9.00,,
2023-10-27,37376,2.00,68.00,44,4,27,34.00,34.00,11.00,,
2023-10-27,97135,,,44,4,27,,37.60,7.00,,
2023-10-27,3378,,,44,4,27,,28.40,9.00,,
2023-10-27,61243,,,44,4,27,,29.60,10.00,,
2023-10-27,61250,9.00,206.10,44,4,27,22.90,22.90,60.00,,1
2023-10-27,67948,,,44,4,27,,54.60,23.00,,
2023-10-27,25619,,,44,4,27,,27.00,6.00,,
2023-10-27,25764,3.00,170.70,44,4,27,56.90,56.90,7.00,,1
2023-10-27,25767,9.00,478.80,44,4,27,53.20,53.20,58.00,,
2023-10-27,25877,,,44,4,27,,29.70,8.00,,
2023-10-27,25878,6.00,161.50,44,4,27,26.92,28.30,11.00,,
2023-10-27,25913,,,44,4,27,,29.90,6.00,,1
2023-10-27,25923,,,44,4,27,,34.70,13.00,,
2023-10-27,25930,3.00,184.57,44,4,27,61.52,62.90,71.00,,1
2023-10-27,25933,,,44,4,27,,31.50,8.00,,
2023-10-27,25936,1.00,34.90,44,4,27,34.90,34.90,7.00,,
2023-10-27,29594,4.00,108.80,44,4,27,27.20,27.20,19.00,,
2023-10-27,29813,,,44,4,27,,44.30,5.00,,
2023-10-27,32354,1.00,30.10,44,4,27,30.10,37.60,12.00,,
2023-10-27,33222,6.00,318.45,44,4,27,53.08,56.30,21.00,,
2023-10-27,33224,,,44,4,27,,29.50,9.00,,1
2023-10-27,67245,3.00,169.50,44,4,27,56.50,56.50,15.00,,1
2023-10-27,67524,1.00,34.99,44,4,27,34.99,34.99,1.00,,1
2023-10-27,25607,2.00,65.40,44,4,27,32.70,32.70,14.00,,
2023-10-27,25725,,,44,4,27,,24.80,15.00,,
2023-10-27,25801,,,44,4,27,,24.10,14.00,,
2023-10-27,25882,,,44,4,27,,29.10,9.00,,
2023-10-27,25883,,,44,4,27,,29.10,10.00,,
2023-10-27,25924,2.00,119.40,44,4,27,59.70,50.90,22.00,,1
2023-10-27,25925,,,44,4,27,,35.80,2.00,,
2023-10-27,25591,,,44,4,27,,59.50,17.00,,
2023-10-27,61618,2.00,45.98,44,4,27,22.99,22.99,25.00,,1
2023-10-27,61615,,,44,4,27,,31.90,9.00,,
2023-10-27,52615,3.00,93.90,44,4,27,31.30,34.50,29.00,,1
2023-10-27,48845,,,44,4,27,,25.80,6.00,,
2023-10-27,37270,,,44,4,27,,26.20,44.00,,
2023-10-27,97795,2.00,72.00,44,4,27,36.00,36.00,11.00,,
2023-10-27,98529,,,44,4,27,,0.10,11.00,,
2023-10-27,95548,,,44,4,27,,53.80,5.00,,
2023-10-27,2266,,,44,4,27,,64.80,10.00,,
2023-10-27,69088,,,44,4,27,,48.90,4.00,,
2023-10-27,31215,,,44,4,27,,28.30,9.00,,
2023-10-27,32356,,,44,4,27,,53.50,35.00,,
2023-10-27,33221,,,44,4,27,,27.50,9.00,,
2023-10-27,27285,1.00,92.30,44,4,27,92.30,92.30,2.00,,
2023-10-27,25590,,,44,4,27,,59.50,8.00,,
2023-10-27,61278,,,44,4,27,,71.40,7.00,,
2023-10-27,44423,,,44,4,27,,31.10,8.00,,
2023-10-27,44425,,,44,4,27,,32.70,11.00,,
2023-10-27,48860,,,44,4,27,,25.50,2.00,,
2023-10-27,48862,1.00,28.99,44,4,27,28.99,28.99,8.00,,1
2023-10-27,50588,,,44,4,27,,31.40,8.00,,
2023-10-27,52959,,,44,4,27,,32.70,4.00,,
2023-10-27,67945,,,44,4,27,,79.80,9.00,,
2023-10-27,68132,7.00,178.50,44,4,27,25.50,25.50,33.00,,
2023-10-27,25606,1.00,34.00,44,4,27,34.00,34.00,17.00,,
2023-10-27,25617,,,44,4,27,,70.70,7.00,,
2023-10-27,25620,,,44,4,27,,29.60,6.00,,
2023-10-27,25687,,,44,4,27,,30.20,12.00,,
2023-10-27,25741,5.00,223.50,44,4,27,44.70,43.30,59.00,,1
2023-10-27,25851,,,44,4,27,,27.00,8.00,,
2023-10-27,25879,,,44,4,27,,28.30,17.00,,
2023-10-27,25899,,,44,4,27,,29.50,1.00,,
2023-10-27,25912,,,44,4,27,,29.90,5.00,,1
2023-10-27,25915,,,44,4,27,,35.30,6.00,,
2023-10-27,25922,,,44,4,27,,81.20,6.00,,
2023-10-27,25928,1.00,26.20,44,4,27,26.20,26.20,10.00,,
2023-10-27,25931,1.00,31.40,44,4,27,31.40,31.40,16.00,,
2023-10-27,98318,1.00,36.00,44,4,27,36.00,36.00,12.00,,
2023-10-27,97134,3.00,112.80,44,4,27,37.60,37.60,6.00,,
2023-10-27,2171,3.00,233.40,44,4,27,77.80,77.80,2.00,,
2023-10-27,2593,1.00,52.50,44,4,27,52.50,52.50,23.00,,
2023-10-27,3357,1.00,21.00,44,4,27,21.00,21.00,16.00,,
2023-10-27,61117,,,44,4,27,,34.00,7.00,,
2023-10-27,61162,,,44,4,27,,154.30,6.00,,
2023-10-27,61179,,,44,4,27,,77.80,3.00,,
2023-10-27,69089,1.00,80.00,44,4,27,80.00,80.00,4.00,,
2023-10-27,31320,,,44,4,27,,26.30,17.00,,1
2023-10-27,101209,5.00,335.00,44,4,27,67.00,67.00,10.00,,
2023-10-27,66473,,,44,4,27,,36.99,16.00,,1
2023-10-27,59931,,,44,4,27,,57.70,11.00,,
2023-10-27,97785,,,44,4,27,,78.00,11.00,,
2023-10-27,97786,,,44,4,27,,154.30,2.00,,
2023-10-27,98466,4.00,74.40,44,4,27,18.60,18.60,50.00,,
2023-10-27,2173,,,44,4,27,,77.80,12.00,,
2023-10-27,2501,,,44,4,27,,1950.00,3.00,,
2023-10-27,61126,2.00,124.20,44,4,27,62.10,62.10,27.00,,
2023-10-27,61157,,,44,4,27,,81.90,20.00,,
2023-10-27,61161,1.00,76.63,44,4,27,76.63,78.00,27.00,,
2023-10-27,61255,1.00,68.10,44,4,27,68.10,68.10,16.00,,
2023-10-27,25589,,,44,4,27,,59.50,9.00,,
2023-10-27,69000,3.00,152.97,44,4,27,50.99,50.99,19.00,,1
2023-10-27,62806,1.00,41.30,44,4,27,41.30,41.30,8.00,,1
2023-10-27,53511,,,44,4,27,,32.70,21.00,,
2023-10-27,52425,,,44,4,27,,30.20,9.00,,
2023-10-27,107752,1.00,29.50,44,4,27,29.50,29.50,11.00,,1
2023-10-27,47372,,,44,4,27,,69.70,9.00,,
2023-10-27,47369,,,44,4,27,,40.00,4.00,,
2023-10-27,47368,,,44,4,27,,27.40,15.00,,
2023-10-27,25602,4.00,188.80,44,4,27,47.20,47.20,15.00,,
2023-10-27,25605,,,44,4,27,,34.00,9.00,,
2023-10-27,25642,4.00,147.31,44,4,27,36.83,36.99,32.00,,1
2023-10-27,25910,,,44,4,27,,47.00,12.00,,
2023-10-27,25911,,,44,4,27,,47.00,7.00,,
2023-10-27,25914,,,44,4,27,,29.90,13.00,,1
2023-10-27,25926,,,44,4,27,,60.80,10.00,,
2023-10-27,53486,4.00,170.32,44,4,27,42.58,44.90,25.00,,1
2023-10-27,53487,,,44,4,27,,55.10,18.00,,
2023-10-28,25602,,,44,5,28,,47.20,15.00,,
2023-10-28,25605,,,44,5,28,,34.00,9.00,,
2023-10-28,25642,2.00,73.98,44,5,28,36.99,36.99,30.00,,1
2023-10-28,25901,4.00,64.22,44,5,28,16.06,29.30,8.00,,
2023-10-28,25910,1.00,47.00,44,5,28,47.00,47.00,11.00,,
2023-10-28,25911,,,44,5,28,,47.00,7.00,,
2023-10-28,25914,,,44,5,28,,29.90,13.00,,1
2023-10-28,25926,,,44,5,28,,60.80,10.00,,
2023-10-28,53486,3.00,134.70,44,5,28,44.90,44.90,22.00,,1
2023-10-28,53487,1.00,55.10,44,5,28,55.10,55.10,17.00,,
2023-10-28,52425,1.00,30.20,44,5,28,30.20,30.20,8.00,,
2023-10-28,47372,,,44,5,28,,69.70,9.00,,
2023-10-28,47369,,,44,5,28,,40.00,4.00,,
2023-10-28,47368,,,44,5,28,,27.40,15.00,,
2023-10-28,97785,,,44,5,28,,78.00,11.00,,
2023-10-28,97786,,,44,5,28,,154.30,2.00,,
2023-10-28,98466,1.00,18.60,44,5,28,18.60,18.60,49.00,,
2023-10-28,2173,,,44,5,28,,77.80,12.00,,
2023-10-28,2501,,,44,5,28,,1950.00,3.00,,
2023-10-28,61126,1.00,62.10,44,5,28,62.10,62.10,26.00,,
2023-10-28,61157,,,44,5,28,,81.90,20.00,,
2023-10-28,61161,,,44,5,28,,78.00,27.00,,
2023-10-28,61255,3.00,186.30,44,5,28,62.10,68.10,13.00,,
2023-10-28,107752,1.00,29.50,44,5,28,29.50,29.50,10.00,,1
2023-10-28,53511,2.00,65.40,44,5,28,32.70,32.70,19.00,,
2023-10-28,59931,,,44,5,28,,57.70,11.00,,
2023-10-28,62806,2.00,82.60,44,5,28,41.30,41.30,6.00,,1
2023-10-28,69000,2.00,101.98,44,5,28,50.99,50.99,17.00,,1
2023-10-28,70824,,,44,5,28,,45.80,12.00,,
2023-10-28,25589,4.00,238.00,44,5,28,59.50,59.50,5.00,,
2023-10-28,101209,1.00,67.00,44,5,28,67.00,67.00,9.00,,
2023-10-28,66473,,,44,5,28,,36.99,16.00,,1
2023-10-28,69089,,,44,5,28,,80.00,4.00,,
2023-10-28,31320,2.00,52.60,44,5,28,26.30,26.30,15.00,,1
2023-10-28,98318,3.00,108.00,44,5,28,36.00,36.00,9.00,,
2023-10-28,97134,,,44,5,28,,37.60,6.00,,
2023-10-28,2171,,,44,5,28,,77.80,2.00,,
2023-10-28,2593,1.00,52.50,44,5,28,52.50,52.50,22.00,,
2023-10-28,3357,8.00,168.00,44,5,28,21.00,21.00,8.00,,
2023-10-28,61117,,,44,5,28,,34.00,7.00,,
2023-10-28,61162,,,44,5,28,,154.30,6.00,,
2023-10-28,61179,,,44,5,28,,77.80,3.00,,
2023-10-28,67945,2.00,159.60,44,5,28,79.80,79.80,7.00,,
2023-10-28,68132,4.00,102.00,44,5,28,25.50,25.50,29.00,,
2023-10-28,25606,,,44,5,28,,34.00,17.00,,
2023-10-28,25617,,,44,5,28,,70.70,7.00,,
2023-10-28,25620,,,44,5,28,,29.60,6.00,,
2023-10-28,25687,2.00,60.40,44,5,28,30.20,30.20,10.00,,
2023-10-28,25741,5.00,216.50,44,5,28,43.30,43.30,54.00,,1
2023-10-28,25851,,,44,5,28,,27.00,8.00,,
2023-10-28,25879,1.00,28.30,44,5,28,28.30,28.30,16.00,,
2023-10-28,25899,,,44,5,28,,29.50,1.00,,
2023-10-28,25912,1.00,29.08,44,5,28,29.08,29.90,4.00,,1
2023-10-28,25915,,,44,5,28,,35.30,6.00,,
2023-10-28,25922,,,44,5,28,,81.20,6.00,,
2023-10-28,25928,1.00,26.20,44,5,28,26.20,26.20,9.00,,
2023-10-28,25931,2.00,61.71,44,5,28,30.86,31.40,14.00,,
2023-10-28,44423,,,44,5,28,,31.10,8.00,,
2023-10-28,44425,2.00,65.40,44,5,28,32.70,32.70,9.00,,
2023-10-28,48860,,,44,5,28,,25.50,2.00,,
2023-10-28,48862,1.00,28.99,44,5,28,28.99,28.99,7.00,,1
2023-10-28,50588,,,44,5,28,,31.40,8.00,,
2023-10-28,52959,,,44,5,28,,32.70,4.00,,
2023-10-28,25590,,,44,5,28,,59.50,8.00,,
2023-10-28,61278,,,44,5,28,,71.40,7.00,,
2023-10-28,27285,,,44,5,28,,92.30,2.00,,
2023-10-28,69088,,,44,5,28,,48.90,4.00,,
2023-10-28,31215,,,44,5,28,,28.30,9.00,,
2023-10-28,32356,,,44,5,28,,53.50,35.00,,
2023-10-28,33221,2.00,55.00,44,5,28,27.50,27.50,7.00,,
2023-10-28,97795,,,44,5,28,,36.00,11.00,,
2023-10-28,98529,,,44,5,28,,0.10,11.00,,
2023-10-28,95548,,,44,5,28,,53.80,5.00,,
