InvoiceDate,MagCode,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2024-01-03,62,70910,,,1,2,3,,4.00,,22285,77.00,
2024-01-03,62,103386,3.00,264.00,1,2,3,88.00,1.00,,22285,88.00,
2024-01-03,124,4065,,,1,2,3,,4.00,,22285,60.10,
2024-01-03,124,44232,1.00,72.90,1,2,3,72.90,2.00,,22285,72.90,
2024-01-03,124,22361,,,1,2,3,,4.00,,22285,151.20,
2024-01-03,124,29506,,,1,2,3,,3.00,,22285,65.50,
2024-01-03,124,33266,,,1,2,3,,4.00,1,22285,67.99,
2024-01-03,124,41550,,,1,2,3,,4.00,,22285,62.60,
2024-01-03,124,43807,,,1,2,3,,4.00,1,22285,56.99,
2024-01-03,124,100599,,,1,2,3,,8.00,1,22285,63.49,
2024-01-03,124,103386,,,1,2,3,,5.00,,22285,89.60,
2024-01-03,124,106211,,,1,2,3,,4.00,,22285,62.40,
2024-01-03,124,103163,,,1,2,3,,5.00,,22285,92.50,
2024-01-03,124,106210,,,1,2,3,,5.00,,22285,76.20,
2024-01-03,124,4067,,,1,2,3,,4.00,1,22285,65.99,
2024-01-03,124,22325,,,1,2,3,,5.00,,22285,44.00,
2024-01-03,124,43698,1.00,70.01,1,2,3,70.01,2.00,,22285,71.30,
2024-01-03,124,44327,1.00,91.00,1,2,3,91.00,3.00,,22285,91.00,
2024-01-03,124,70910,,,1,2,3,,5.00,,22285,78.30,
2024-01-03,124,103164,,,1,2,3,,4.00,,22285,72.20,
2024-01-03,124,103638,,,1,2,3,,3.00,,22285,74.80,
2024-01-03,157,33267,1.00,85.00,1,2,3,85.00,2.00,,22285,85.00,
2024-01-03,157,70910,,,1,2,3,,2.00,,22285,73.80,
2024-01-03,157,100599,1.00,63.49,1,2,3,63.49,4.00,1,22285,63.49,
2024-01-03,157,103164,,,1,2,3,,1.00,,22285,72.20,
2024-01-03,157,41550,,,1,2,3,,2.00,,22285,62.60,
2024-01-03,157,103163,,,1,2,3,,1.00,,22285,87.20,
2024-01-03,157,4065,,,1,2,3,,3.00,,22285,60.10,
2024-01-03,157,22361,1.00,151.20,1,2,3,151.20,4.00,,22285,151.20,
2024-01-03,157,104645,,,1,2,3,,5.00,,22285,78.30,
2024-01-03,157,43698,,,1,2,3,,2.00,,22285,71.30,
2024-01-03,157,103638,,,1,2,3,,3.00,1,22285,68.99,
2024-01-03,158,41550,,,1,2,3,,3.00,,22285,62.60,
2024-01-03,158,106211,,,1,2,3,,1.00,,22285,70.90,
2024-01-03,190,29506,,,1,2,3,,4.00,,22285,66.10,
2024-01-03,190,33138,,,1,2,3,,5.00,,22285,90.20,
2024-01-03,190,43698,1.00,74.70,1,2,3,74.70,8.00,,22285,74.70,
2024-01-03,190,51845,,,1,2,3,,2.00,,22285,68.00,
2024-01-03,190,106210,,,1,2,3,,7.00,1,22285,63.99,
2024-01-03,190,4065,,,1,2,3,,4.00,,22285,62.90,
2024-01-03,190,22361,,,1,2,3,,2.00,,22285,150.60,
2024-01-03,190,32315,0.51,190.03,1,2,3,372.61,0.52,,22285,372.60,
2024-01-03,190,33137,,,1,2,3,,8.00,,22285,77.70,
2024-01-03,190,43807,1.00,56.99,1,2,3,56.99,5.00,1,22285,56.99,
2024-01-03,190,103163,,,1,2,3,,3.00,,22285,90.90,
2024-01-03,190,103386,3.00,264.00,1,2,3,88.00,7.00,,22285,88.00,
2024-01-03,190,104645,,,1,2,3,,2.00,,22285,81.90,
2024-01-03,190,4067,,,1,2,3,,6.00,1,22285,65.99,
2024-01-03,190,22325,,,1,2,3,,7.00,,22285,43.30,
2024-01-03,190,41550,,,1,2,3,,5.00,,22285,59.60,
2024-01-03,190,70910,,,1,2,3,,3.00,,22285,70.00,
2024-01-03,190,71584,1.00,79.50,1,2,3,79.50,7.00,,22285,79.50,
2024-01-03,190,100345,,,1,2,3,,1.00,,22285,62.50,
2024-01-03,190,103164,,,1,2,3,,3.00,,22285,75.60,
2024-01-03,190,104644,,,1,2,3,,7.00,,22285,73.50,
2024-01-03,190,106211,,,1,2,3,,2.00,,22285,70.90,
2024-01-03,190,22359,,,1,2,3,,3.00,,22285,40.80,
2024-01-03,190,44232,,,1,2,3,,3.00,,22285,71.70,
2024-01-03,190,100599,3.00,190.47,1,2,3,63.49,11.00,1,22285,63.49,
2024-01-03,192,4065,,,1,2,3,,2.00,,22285,60.10,
2024-01-03,192,33137,,,1,2,3,,1.00,,22285,75.70,
2024-01-03,192,41550,,,1,2,3,,3.00,,22285,62.60,
2024-01-03,192,100345,2.00,129.60,1,2,3,64.80,2.00,,22285,64.80,
2024-01-03,192,106211,1.00,68.50,1,2,3,68.50,4.00,,22285,68.50,
2024-01-03,192,22325,,,1,2,3,,3.00,,22285,40.40,
2024-01-03,192,22359,,,1,2,3,,8.00,,22285,40.90,
2024-01-03,192,41554,2.00,131.98,1,2,3,65.99,4.00,1,22285,65.99,
2024-01-03,192,106210,1.00,72.40,1,2,3,72.40,,,22285,72.40,
2024-01-03,192,44232,1.00,69.30,1,2,3,69.30,2.00,,22285,69.30,
2024-01-03,192,70910,,,1,2,3,,3.00,,22285,71.90,
2024-01-03,192,103164,,,1,2,3,,4.00,,22285,72.20,
2024-01-03,192,22361,1.00,151.20,1,2,3,151.20,3.00,,22285,151.20,
2024-01-03,199,43698,,,1,2,3,,2.00,,22285,71.30,
2024-01-03,199,44327,,,1,2,3,,1.00,,22285,86.50,
2024-01-03,199,100599,,,1,2,3,,3.00,1,22285,63.49,
2024-01-03,199,106210,,,1,2,3,,1.00,,22285,72.40,
2024-01-03,199,4065,,,1,2,3,,2.00,,22285,60.10,
2024-01-03,199,41550,,,1,2,3,,1.00,,22285,62.60,
2024-01-03,199,104644,,,1,2,3,,3.00,,22285,70.20,
2024-01-03,199,106211,,,1,2,3,,2.00,,22285,68.50,
2024-01-04,4,4067,3.00,197.97,1,3,4,65.99,3.00,1,22285,65.99,
2024-01-04,4,22325,,,1,3,4,,18.00,,22285,41.50,
2024-01-04,4,22359,1.00,40.90,1,3,4,40.90,10.00,,22285,40.90,
2024-01-04,4,33266,2.00,135.98,1,3,4,67.99,3.00,1,22285,67.99,
2024-01-04,4,41554,1.00,65.99,1,3,4,65.99,9.00,1,22285,65.99,
2024-01-04,4,71584,1.00,76.40,1,3,4,76.40,4.00,,22285,76.40,
2024-01-04,4,103638,,,1,3,4,,7.00,,22285,77.40,
2024-01-04,4,106091,,,1,3,4,,12.00,,22285,82.20,
2024-01-04,4,4065,,,1,3,4,,1.00,,22285,60.10,
2024-01-04,4,22361,1.00,151.20,1,3,4,151.20,2.00,,22285,151.20,
2024-01-04,4,29506,,,1,3,4,,3.00,,22285,63.20,
2024-01-04,4,41550,,,1,3,4,,3.00,,22285,62.60,
2024-01-04,4,43807,,,1,3,4,,11.00,1,22285,56.99,
2024-01-04,4,104644,,,1,3,4,,5.00,,22285,66.90,
2024-01-04,4,104645,1.00,78.30,1,3,4,78.30,10.00,,22285,78.30,
2024-01-04,4,106210,3.00,191.97,1,3,4,63.99,6.00,1,22285,63.99,
2024-01-04,4,106211,,,1,3,4,,4.00,,22285,67.90,
2024-01-04,4,43698,1.00,71.30,1,3,4,71.30,8.00,,22285,71.30,
2024-01-04,4,44232,,,1,3,4,,3.00,,22285,68.60,
2024-01-04,4,44327,1.00,85.70,1,3,4,85.70,7.00,,22285,85.70,
2024-01-04,4,103164,,,1,3,4,,7.00,,22285,72.20,
2024-01-04,4,33267,1.00,85.00,1,3,4,85.00,2.00,,22285,85.00,
2024-01-04,4,100599,11.00,685.76,1,3,4,62.34,9.00,1,22285,63.49,
2024-01-04,10,4065,1.00,60.10,1,3,4,60.10,7.00,,22285,60.10,
2024-01-04,10,32315,1.99,735.50,1,3,4,369.60,1.52,,22285,369.60,
2024-01-04,10,100599,1.00,55.32,1,3,4,55.32,9.00,1,22285,63.49,
2024-01-04,10,22325,,,1,3,4,,5.00,,22285,41.50,
2024-01-04,10,70910,,,1,3,4,,9.00,,22285,67.00,
2024-01-04,10,103164,1.00,72.20,1,3,4,72.20,10.00,,22285,72.20,
2024-01-04,10,4067,,,1,3,4,,20.00,,22285,82.20,
2024-01-04,10,29506,,,1,3,4,,7.00,,22285,63.20,
2024-01-04,10,33137,,,1,3,4,,5.00,,22285,77.10,
2024-01-04,10,41550,,,1,3,4,,8.00,,22285,62.60,
2024-01-04,10,43807,4.00,219.50,1,3,4,54.88,19.00,1,22285,56.99,
2024-01-04,10,71585,,,1,3,4,,6.00,,22285,68.40,
2024-01-04,10,103386,2.00,168.40,1,3,4,84.20,18.00,,22285,84.20,
2024-01-04,10,104644,,,1,3,4,,12.00,,22285,70.20,
2024-01-04,10,22359,2.00,81.80,1,3,4,40.90,9.00,,22285,40.90,
2024-01-04,10,33266,2.00,135.98,1,3,4,67.99,18.00,1,22285,67.99,
2024-01-04,10,41554,1.00,65.99,1,3,4,65.99,3.00,1,22285,65.99,
2024-01-04,10,71584,,,1,3,4,,7.00,,22285,76.40,
2024-01-04,10,100345,,,1,3,4,,10.00,,22285,66.00,
2024-01-04,10,106091,1.00,82.20,1,3,4,82.20,14.00,,22285,82.20,
2024-01-04,11,33266,2.00,135.98,1,3,4,67.99,19.00,1,22285,67.99,
2024-01-04,11,106091,3.00,246.60,1,3,4,82.20,7.00,,22285,82.20,
2024-01-04,11,106210,,,1,3,4,,1.00,,22285,71.70,
2024-01-04,11,22361,2.00,302.40,1,3,4,151.20,2.00,,22285,151.20,
2024-01-04,11,29506,,,1,3,4,,6.00,,22285,63.20,
2024-01-04,11,43807,1.00,56.99,1,3,4,56.99,9.00,1,22285,56.99,
2024-01-04,11,103638,2.00,137.98,1,3,4,68.99,1.00,1,22285,68.99,
2024-01-04,11,104645,,,1,3,4,,3.00,,22285,78.30,
2024-01-04,11,22325,,,1,3,4,,8.00,,22285,41.50,
2024-01-04,11,43698,1.00,68.63,1,3,4,68.63,2.00,,22285,71.30,
2024-01-04,11,44327,3.00,250.03,1,3,4,83.34,,,22285,85.70,
2024-01-04,11,103164,1.00,72.20,1,3,4,72.20,6.00,,22285,72.20,
2024-01-04,11,33267,1.00,85.00,1,3,4,85.00,9.00,,22285,85.00,
2024-01-04,11,44232,2.00,134.05,1,3,4,67.03,4.00,,22285,68.60,
2024-01-04,15,43698,5.00,339.50,1,3,4,67.90,8.00,,22285,67.90,
2024-01-04,15,44327,,,1,3,4,,30.00,,22285,85.70,
2024-01-04,15,41554,,,1,3,4,,2.00,,22285,74.60,
2024-01-04,15,100599,2.00,126.98,1,3,4,63.49,16.00,1,22285,63.49,
2024-01-04,15,103164,,,1,3,4,,10.00,,22285,72.20,
2024-01-04,15,22361,2.00,302.40,1,3,4,151.20,18.00,,22285,151.20,
2024-01-04,15,43807,,,1,3,4,,4.00,1,22285,56.99,
2024-01-04,15,103386,6.00,505.20,1,3,4,84.20,31.00,,22285,84.20,
2024-01-04,15,104645,,,1,3,4,,18.00,,22285,78.30,
2024-01-04,15,106091,,,1,3,4,,8.00,,22285,82.20,
2024-01-04,15,4067,3.00,197.97,1,3,4,65.99,16.00,1,22285,65.99,
2024-01-04,15,22359,1.00,40.90,1,3,4,40.90,4.00,,22285,40.90,
2024-01-04,15,41550,,,1,3,4,,11.00,,22285,62.60,
2024-01-04,15,44232,2.00,137.20,1,3,4,68.60,13.00,,22285,68.60,
2024-01-04,15,71584,1.00,76.40,1,3,4,76.40,3.00,,22285,76.40,
2024-01-04,15,103163,,,1,3,4,,14.00,,22285,87.20,
2024-01-04,15,104644,,,1,3,4,,4.00,,22285,70.20,
2024-01-04,15,106210,,,1,3,4,,3.00,,22285,71.70,
2024-01-04,15,106211,2.00,135.80,1,3,4,67.90,1.00,,22285,67.90,
2024-01-04,32,4065,1.00,60.10,1,3,4,60.10,10.00,,22285,60.10,
2024-01-04,32,4067,4.00,263.96,1,3,4,65.99,10.00,1,22285,65.99,
2024-01-04,32,22361,6.00,907.20,1,3,4,151.20,24.00,,22285,151.20,
2024-01-04,32,41550,,,1,3,4,,5.00,,22285,62.60,
2024-01-04,32,43807,2.00,113.98,1,3,4,56.99,20.00,1,22285,56.99,
2024-01-04,32,70910,,,1,3,4,,18.00,,22285,73.80,
2024-01-04,32,104644,,,1,3,4,,5.00,,22285,70.20,
2024-01-04,32,106211,,,1,3,4,,2.00,,22285,67.90,
2024-01-04,32,22325,1.00,40.07,1,3,4,40.07,11.00,,22285,41.50,
2024-01-04,32,32315,1.06,372.99,1,3,4,352.54,-0.08,,22285,356.40,
2024-01-04,32,33138,,,1,3,4,,1.00,,22285,83.20,
2024-01-04,32,71584,,,1,3,4,,5.00,,22285,76.40,
2024-01-04,32,106091,,,1,3,4,,11.00,,22285,82.20,
2024-01-04,32,22359,,,1,3,4,,19.00,,22285,40.90,
2024-01-04,32,33266,3.00,203.97,1,3,4,67.99,22.00,1,22285,67.99,
2024-01-04,32,41554,,,1,3,4,,6.00,,22285,74.60,
2024-01-04,32,100599,7.00,443.65,1,3,4,63.38,11.00,1,22285,63.49,
2024-01-04,32,29506,2.00,126.40,1,3,4,63.20,5.00,,22285,63.20,
2024-01-04,32,43698,6.00,427.80,1,3,4,71.30,36.00,,22285,71.30,
2024-01-04,32,103163,3.00,261.60,1,3,4,87.20,15.00,,22285,87.20,
2024-01-04,32,103386,6.00,483.74,1,3,4,80.62,11.00,,22285,84.20,
2024-01-04,32,106210,1.00,71.70,1,3,4,71.70,2.00,,22285,71.70,
2024-01-04,36,4067,,,1,3,4,,9.00,1,22285,65.99,
2024-01-04,36,33266,2.00,135.98,1,3,4,67.99,6.00,1,22285,67.99,
2024-01-04,36,41550,,,1,3,4,,14.00,,22285,62.60,
2024-01-04,36,41554,,,1,3,4,,10.00,1,22285,65.99,
2024-01-04,36,71584,,,1,3,4,,5.00,,22285,76.40,
2024-01-04,36,103163,1.00,87.20,1,3,4,87.20,3.00,,22285,87.20,
2024-01-04,36,103638,,,1,3,4,,5.00,,22285,77.40,
2024-01-04,36,104644,,,1,3,4,,8.00,,22285,70.20,
2024-01-04,36,106091,,,1,3,4,,10.00,,22285,82.20,
2024-01-04,36,106210,,,1,3,4,,3.00,,22285,71.70,
2024-01-04,36,22325,,,1,3,4,,5.00,,22285,37.70,
2024-01-04,36,43807,,,1,3,4,,1.00,,22285,61.00,
2024-01-04,36,44327,,,1,3,4,,4.00,,22285,85.70,
2024-01-04,36,70910,,,1,3,4,,2.00,,22285,73.80,
2024-01-04,36,103164,3.00,216.60,1,3,4,72.20,7.00,,22285,72.20,
2024-01-04,36,4065,,,1,3,4,,4.00,,22285,60.10,
2024-01-04,36,22361,,,1,3,4,,11.00,,22285,151.20,
2024-01-04,36,29506,,,1,3,4,,5.00,,22285,63.20,
2024-01-04,36,103386,1.00,84.20,1,3,4,84.20,8.00,,22285,84.20,
2024-01-04,36,104645,,,1,3,4,,9.00,,22285,78.30,
2024-01-04,36,106211,,,1,3,4,,2.00,,22285,61.80,
2024-01-04,36,43698,1.00,71.30,1,3,4,71.30,3.00,,22285,71.30,
2024-01-04,36,44232,,,1,3,4,,9.00,,22285,68.60,
2024-01-04,36,100599,2.00,126.98,1,3,4,63.49,22.00,1,22285,63.49,
2024-01-04,45,43698,,,1,3,4,,2.00,,22285,71.30,
2024-01-04,45,100599,,,1,3,4,,2.00,1,22285,63.49,
2024-01-04,45,4065,,,1,3,4,,2.00,,22285,60.10,
2024-01-04,45,103163,1.00,87.20,1,3,4,87.20,2.00,,22285,87.20,
2024-01-04,45,103638,,,1,3,4,,1.00,,22285,77.40,
2024-01-04,45,104645,,,1,3,4,,5.00,,22285,78.30,
2024-01-04,45,44232,,,1,3,4,,3.00,,22285,68.60,
2024-01-04,45,70910,1.00,73.80,1,3,4,73.80,6.00,,22285,73.80,
2024-01-04,45,103164,,,1,3,4,,2.00,,22285,72.20,
2024-01-04,45,106210,1.00,71.70,1,3,4,71.70,1.00,,22285,71.70,
2024-01-04,45,41550,,,1,3,4,,4.00,,22285,62.60,
2024-01-04,45,106091,,,1,3,4,,3.00,,22285,74.60,
2024-01-04,46,4065,1.00,60.10,1,3,4,60.10,1.00,,22285,60.10,
2024-01-04,46,22325,,,1,3,4,,7.00,,22285,40.40,
2024-01-04,46,70910,,,1,3,4,,6.00,,22285,65.30,
2024-01-04,46,71584,,,1,3,4,,4.00,,22285,66.50,
2024-01-04,46,32315,,,1,3,4,,1.17,,22285,362.90,
2024-01-04,46,103163,,,1,3,4,,2.00,,22285,84.90,
2024-01-04,46,103638,,,1,3,4,,3.00,,22285,78.10,
2024-01-04,46,29506,,,1,3,4,,4.00,,22285,62.00,
2024-01-04,46,33267,,,1,3,4,,2.00,,22285,82.80,
2024-01-04,46,41550,,,1,3,4,,3.00,,22285,62.60,
2024-01-04,46,44232,,,1,3,4,,2.00,,22285,69.30,
2024-01-04,46,100345,,,1,3,4,,2.00,,22285,64.80,
2024-01-04,46,103164,,,1,3,4,,8.00,,22285,72.20,
2024-01-04,46,104644,,,1,3,4,,2.00,,22285,70.20,
2024-01-04,46,106211,,,1,3,4,,3.00,,22285,68.50,
2024-01-04,46,41554,,,1,3,4,,5.00,1,22285,65.99,8.61
2024-01-04,46,71585,,,1,3,4,,6.00,,22285,65.60,
2024-01-04,46,100599,2.00,126.98,1,3,4,63.49,5.00,1,22285,63.49,
2024-01-04,46,104645,1.00,76.90,1,3,4,76.90,1.00,,22285,76.90,
2024-01-04,47,4065,,,1,3,4,,2.00,,22285,60.10,
2024-01-04,47,22361,1.00,151.20,1,3,4,151.20,,,22285,151.20,
2024-01-04,47,41554,,,1,3,4,,3.00,,22285,78.00,
2024-01-04,47,100599,1.00,63.49,1,3,4,63.49,5.00,1,22285,63.49,
2024-01-04,47,106210,,,1,3,4,,2.00,1,22285,63.99,
2024-01-04,47,22325,1.00,39.40,1,3,4,39.40,6.00,,22285,39.40,
2024-01-04,47,43698,,,1,3,4,,1.00,,22285,71.30,
2024-01-04,47,44232,,,1,3,4,,1.00,,22285,71.70,
2024-01-04,47,70910,,,1,3,4,,5.00,,22285,70.00,
2024-01-04,47,41550,,,1,3,4,,3.00,,22285,62.60,
2024-01-04,47,103386,,,1,3,4,,5.00,,22285,88.00,
2024-01-04,47,100345,,,1,3,4,,1.00,,22285,69.00,
2024-01-04,47,103163,1.00,90.90,1,3,4,90.90,1.00,,22285,90.90,
2024-01-04,52,22325,,,1,3,4,,4.00,,22285,41.50,
2024-01-04,52,71584,,,1,3,4,,5.00,,22285,76.40,
2024-01-04,52,103638,3.00,226.54,1,3,4,75.51,,,22285,77.40,
2024-01-04,52,106091,1.00,82.20,1,3,4,82.20,,,22285,82.20,
2024-01-04,52,43698,5.00,356.50,1,3,4,71.30,15.00,,22285,71.30,
2024-01-04,52,70910,2.00,147.60,1,3,4,73.80,3.00,,22285,73.80,
2024-01-04,52,103164,,,1,3,4,,9.00,,22285,72.20,
2024-01-04,52,4065,,,1,3,4,,11.00,,22285,60.10,
2024-01-04,52,41550,,,1,3,4,,2.00,,22285,62.60,
2024-01-04,52,103163,,,1,3,4,,-2.00,,22285,87.20,
2024-01-04,52,103386,1.00,84.20,1,3,4,84.20,,,22285,84.20,
2024-01-04,52,41554,1.00,74.60,1,3,4,74.60,,,22285,74.60,
2024-01-04,52,100599,4.00,253.96,1,3,4,63.49,7.00,1,22285,63.49,
2024-01-04,52,106210,2.00,127.98,1,3,4,63.99,3.00,1,22285,63.99,
2024-01-04,54,22325,,,1,3,4,,5.00,,22285,43.30,
2024-01-04,54,22361,1.00,151.20,1,3,4,151.20,1.00,,22285,151.20,
2024-01-04,54,33267,,,1,3,4,,3.00,,22285,88.70,
2024-01-04,54,44232,,,1,3,4,,1.00,,22285,71.70,
2024-01-04,54,100599,2.00,126.98,1,3,4,63.49,5.00,1,22285,63.49,
2024-01-04,54,103164,,,1,3,4,,6.00,,22285,72.20,
2024-01-04,54,33266,,,1,3,4,,5.00,1,22285,67.99,
2024-01-04,54,41550,,,1,3,4,,5.00,,22285,62.60,
2024-01-04,54,104644,,,1,3,4,,4.00,,22285,70.20,
2024-01-04,54,106210,,,1,3,4,,,,22285,74.90,
2024-01-04,54,106211,1.00,70.90,1,3,4,70.90,2.00,,22285,70.90,
2024-01-04,54,4051,1.00,64.10,1,3,4,64.10,,,22285,64.10,
2024-01-04,54,4067,,,1,3,4,,3.00,1,22285,65.99,
2024-01-04,54,43698,,,1,3,4,,1.00,,22285,71.30,
2024-01-04,54,70910,,,1,3,4,,2.00,,22285,77.00,
2024-01-04,54,103163,1.00,90.90,1,3,4,90.90,2.00,,22285,90.90,
2024-01-04,54,103638,,,1,3,4,,2.00,,22285,80.90,
2024-01-04,54,41554,,,1,3,4,,3.00,1,22285,65.99,
2024-01-04,60,4065,,,1,3,4,,3.00,,22285,60.10,
2024-01-04,60,33267,1.00,88.70,1,3,4,88.70,2.00,,22285,88.70,
2024-01-04,60,44232,,,1,3,4,,3.00,,22285,71.70,
2024-01-04,60,100599,,,1,3,4,,2.00,1,22285,63.49,
2024-01-04,60,103638,,,1,3,4,,5.00,1,22285,68.99,
2024-01-04,60,106210,,,1,3,4,,4.00,1,22285,63.99,
2024-01-04,60,22325,,,1,3,4,,1.00,,22285,43.30,
2024-01-04,60,33138,,,1,3,4,,2.00,,22285,90.20,
2024-01-04,60,43698,,,1,3,4,,3.00,,22285,71.30,
2024-01-04,60,44327,,,1,3,4,,4.00,,22285,89.50,
2024-01-04,60,70910,,,1,3,4,,1.00,,22285,77.00,
2024-01-04,60,22361,,,1,3,4,,5.00,,22285,151.20,
2024-01-04,60,43807,,,1,3,4,,4.00,1,22285,56.99,
2024-01-04,60,103386,,,1,3,4,,1.00,,22285,88.00,
2024-01-04,60,104644,,,1,3,4,,5.00,,22285,70.20,
2024-01-04,60,104645,,,1,3,4,,4.00,,22285,81.90,
2024-01-04,60,4067,,,1,3,4,,3.00,1,22285,65.99,
2024-01-04,60,33266,,,1,3,4,,5.00,1,22285,67.99,
2024-01-04,60,41550,,,1,3,4,,6.00,,22285,62.60,
2024-01-04,60,41554,1.00,65.99,1,3,4,65.99,3.00,1,22285,65.99,
2024-01-04,60,71584,,,1,3,4,,6.00,,22285,79.50,
2024-01-04,61,43698,2.00,142.60,1,3,4,71.30,10.00,,22285,71.30,
2024-01-04,61,44327,,,1,3,4,,4.00,,22285,85.70,
2024-01-04,61,103163,,,1,3,4,,11.00,,22285,87.20,
2024-01-04,61,103386,5.00,421.00,1,3,4,84.20,6.00,,22285,84.20,
2024-01-04,61,104645,,,1,3,4,,2.00,,22285,78.30,
2024-01-04,61,106210,,,1,3,4,,4.00,,22285,71.70,
2024-01-04,61,22359,,,1,3,4,,1.00,,22285,39.00,
2024-01-04,61,33137,,,1,3,4,,2.00,,22285,74.30,
2024-01-04,61,33266,2.00,135.98,1,3,4,67.99,2.00,1,22285,67.99,
2024-01-04,61,33267,1.00,85.00,1,3,4,85.00,5.00,,22285,85.00,
2024-01-04,61,41554,,,1,3,4,,8.00,,22285,74.60,
2024-01-04,61,100345,,,1,3,4,,4.00,,22285,66.00,
2024-01-04,61,100599,1.00,63.49,1,3,4,63.49,13.00,1,22285,63.49,
2024-01-04,61,32315,0.53,194.41,1,3,4,369.60,1.06,,22285,369.60,
2024-01-04,61,33138,2.00,172.60,1,3,4,86.30,12.00,,22285,86.30,
2024-01-04,61,71584,1.00,76.40,1,3,4,76.40,13.00,,22285,76.40,
2024-01-04,61,106091,,,1,3,4,,9.00,,22285,82.20,
2024-01-04,61,4065,,,1,3,4,,4.00,,22285,60.10,
2024-01-04,61,22361,2.00,297.89,1,3,4,148.95,8.00,,22285,151.20,
2024-01-04,61,41550,1.00,58.40,1,3,4,58.40,3.00,,22285,62.60,
2024-01-04,61,43807,1.00,56.99,1,3,4,56.99,9.00,1,22285,56.99,
2024-01-04,61,44232,,,1,3,4,,9.00,,22285,68.60,
2024-01-04,61,70910,,,1,3,4,,6.00,,22285,73.80,
2024-01-04,61,103164,2.00,144.40,1,3,4,72.20,9.00,,22285,72.20,
2024-01-04,61,103638,,,1,3,4,,3.00,,22285,77.40,
2024-01-04,61,104644,,,1,3,4,,6.00,,22285,70.20,
2024-01-04,61,106211,,,1,3,4,,4.00,,22285,67.90,
2024-01-04,62,103386,,,1,3,4,,1.00,,22285,88.00,
2024-01-04,62,4065,1.00,60.10,1,3,4,60.10,10.00,,22285,60.10,
2024-01-04,62,41554,,,1,3,4,,5.00,1,22285,65.99,
2024-01-04,62,70910,,,1,3,4,,4.00,,22285,77.00,
2024-01-04,124,29506,,,1,3,4,,3.00,,22285,65.50,
2024-01-04,124,43698,,,1,3,4,,2.00,,22285,71.30,
2024-01-04,124,44327,,,1,3,4,,3.00,,22285,91.00,
2024-01-04,124,103386,1.00,84.78,1,3,4,84.78,4.00,,22285,89.60,
2024-01-04,124,4065,,,1,3,4,,4.00,,22285,60.10,
2024-01-04,124,4067,,,1,3,4,,4.00,1,22285,65.99,
2024-01-04,124,103163,,,1,3,4,,5.00,,22285,92.50,
2024-01-04,124,103638,,,1,3,4,,3.00,,22285,74.80,
2024-01-04,124,22325,,,1,3,4,,5.00,,22285,44.00,
2024-01-04,124,22361,,,1,3,4,,4.00,,22285,151.20,
2024-01-04,124,43807,,,1,3,4,,4.00,1,22285,56.99,
2024-01-04,124,70910,,,1,3,4,,5.00,,22285,78.30,
2024-01-04,124,103164,,,1,3,4,,4.00,,22285,72.20,
2024-01-04,124,106211,,,1,3,4,,4.00,,22285,62.40,
2024-01-04,124,33266,,,1,3,4,,4.00,1,22285,67.99,
2024-01-04,124,41550,,,1,3,4,,4.00,,22285,62.60,
2024-01-04,124,44232,,,1,3,4,,2.00,,22285,72.90,
2024-01-04,124,100599,3.00,189.29,1,3,4,63.10,5.00,1,22285,63.49,
2024-01-04,124,106210,,,1,3,4,,5.00,,22285,76.20,
2024-01-04,157,41550,,,1,3,4,,2.00,,22285,62.60,
2024-01-04,157,103638,,,1,3,4,,3.00,1,22285,68.99,
2024-01-04,157,4065,,,1,3,4,,3.00,,22285,60.10,
2024-01-04,157,22361,1.00,151.20,1,3,4,151.20,3.00,,22285,151.20,
2024-01-04,157,33267,1.00,85.00,1,3,4,85.00,,,22285,85.00,
2024-01-04,157,100599,4.00,253.96,1,3,4,63.49,,1,22285,63.49,
2024-01-04,157,43698,,,1,3,4,,14.00,,22285,71.30,
2024-01-04,157,70910,,,1,3,4,,2.00,,22285,73.80,
2024-01-04,157,103164,2.00,144.40,1,3,4,72.20,3.00,,22285,72.20,
2024-01-04,157,103163,,,1,3,4,,4.00,,22285,87.20,
2024-01-04,157,104645,2.00,156.60,1,3,4,78.30,2.00,,22285,78.30,
2024-01-04,158,100599,3.00,190.47,1,3,4,63.49,1.00,1,22285,63.49,
2024-01-04,158,103386,1.00,65.99,1,3,4,65.99,5.00,,22285,88.00,
2024-01-04,158,106211,,,1,3,4,,1.00,,22285,70.90,
2024-01-04,190,4067,,,1,3,4,,6.00,1,22285,65.99,
2024-01-04,190,43698,,,1,3,4,,8.00,,22285,74.70,
2024-01-04,190,44232,,,1,3,4,,3.00,,22285,71.70,
2024-01-04,190,70910,,,1,3,4,,3.00,,22285,70.00,
2024-01-04,190,103164,,,1,3,4,,3.00,,22285,75.60,
2024-01-04,190,22325,,,1,3,4,,7.00,,22285,43.30,
2024-01-04,190,22359,,,1,3,4,,3.00,,22285,40.80,
2024-01-04,190,71584,,,1,3,4,,7.00,,22285,79.50,
2024-01-04,190,100345,,,1,3,4,,1.00,,22285,62.50,
2024-01-04,190,32315,,,1,3,4,,0.52,,22285,372.60,
2024-01-04,190,33137,,,1,3,4,,8.00,,22285,77.70,
2024-01-04,190,33138,1.00,90.20,1,3,4,90.20,4.00,,22285,90.20,
