InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice
2023-10-10,25928,1,26.2,42,1,10,26.2
2023-10-10,25936,,,42,1,10,
2023-10-10,27286,,,42,1,10,
2023-10-10,33222,,,42,1,10,
2023-10-10,34674,,,42,1,10,
2023-10-10,37383,,,42,1,10,
2023-10-10,48862,,,42,1,10,
2023-10-10,53487,3,165.3,42,1,10,55.1
2023-10-10,53605,,,42,1,10,
2023-10-10,61243,2,59.2,42,1,10,29.6
2023-10-10,61615,,,42,1,10,
2023-10-10,61618,1,22.99,42,1,10,22.99
2023-10-10,62788,,,42,1,10,
2023-10-10,66305,4,210.4,42,1,10,52.6
2023-10-10,66473,1,36.99,42,1,10,36.99
2023-10-10,68132,3,76.5,42,1,10,25.5
2023-10-10,97135,,,42,1,10,
2023-10-10,97785,,,42,1,10,
2023-10-10,97795,1,36,42,1,10,36
2023-10-11,2171,1,77.8,42,2,11,77.8
2023-10-11,2266,2,129.6,42,2,11,64.8
2023-10-11,2593,1,52.5,42,2,11,52.5
2023-10-11,3378,,,42,2,11,
2023-10-11,25589,,,42,2,11,
2023-10-11,25605,,,42,2,11,
2023-10-11,25617,,,42,2,11,
2023-10-11,25725,,,42,2,11,
2023-10-11,25767,5,266,42,2,11,53.2
2023-10-11,25801,,,42,2,11,
2023-10-11,25902,,,42,2,11,
2023-10-11,25910,,,42,2,11,
2023-10-11,25911,,,42,2,11,
2023-10-11,25915,,,42,2,11,
2023-10-11,25922,,,42,2,11,
2023-10-11,25928,2,52.4,42,2,11,26.2
2023-10-11,25930,3,188.7,42,2,11,62.9
2023-10-11,31320,1,31.4,42,2,11,31.4
2023-10-11,37383,,,42,2,11,
2023-10-11,44423,,,42,2,11,
2023-10-11,44424,,,42,2,11,
2023-10-11,48862,,,42,2,11,
2023-10-11,53605,,,42,2,11,
2023-10-11,61277,,,42,2,11,
2023-10-11,61615,,,42,2,11,
2023-10-11,66305,1,52.6,42,2,11,52.6
2023-10-11,68132,3,76.5,42,2,11,25.5
2023-10-11,95548,1,53.8,42,2,11,53.8
2023-10-11,97135,1,37.6,42,2,11,37.6
2023-10-11,97786,,,42,2,11,
2023-10-11,97795,4,144,42,2,11,36
2023-10-11,98318,2,72,42,2,11,36
2023-10-11,98529,,,42,2,11,
2023-10-11,2501,,,42,2,11,
2023-10-11,25851,,,42,2,11,
2023-10-11,25882,,,42,2,11,
2023-10-11,25883,,,42,2,11,
2023-10-11,25901,8,234.4,42,2,11,29.3
2023-10-11,25913,,,42,2,11,
2023-10-11,25931,1,31.4,42,2,11,31.4
2023-10-11,25936,,,42,2,11,
2023-10-11,31299,2,57.98,42,2,11,28.99
2023-10-11,33222,1,56.3,42,2,11,56.3
2023-10-11,37270,6,157.2,42,2,11,26.2
2023-10-11,37376,1,34,42,2,11,34
2023-10-11,47368,,,42,2,11,
2023-10-11,47369,1,40,42,2,11,40
2023-10-11,52425,1,26,42,2,11,26
2023-10-11,53486,4,179.6,42,2,11,44.9
2023-10-11,61117,,,42,2,11,
2023-10-11,61179,,,42,2,11,
2023-10-11,61278,,,42,2,11,
2023-10-11,61279,,,42,2,11,
2023-10-11,61618,,,42,2,11,
2023-10-11,62788,,,42,2,11,
2023-10-11,62806,,,42,2,11,
2023-10-11,67945,1,79.8,42,2,11,79.8
2023-10-11,97785,,,42,2,11,
2023-10-11,98466,2,37.2,42,2,11,18.6
2023-10-11,3357,4,82.76,42,2,11,20.69
2023-10-11,25590,,,42,2,11,
2023-10-11,25591,,,42,2,11,
2023-10-11,25602,12,566.4,42,2,11,47.2
2023-10-11,25606,2,68,42,2,11,34
2023-10-11,25620,,,42,2,11,
2023-10-11,25687,,,42,2,11,
2023-10-11,25741,4,173.2,42,2,11,43.3
2023-10-11,25879,,,42,2,11,
2023-10-11,25925,,,42,2,11,
2023-10-11,25926,,,42,2,11,
2023-10-11,27285,,,42,2,11,
2023-10-11,27289,,,42,2,11,
2023-10-11,29099,2,42,42,2,11,21
2023-10-11,29594,4,108.8,42,2,11,27.2
2023-10-11,31215,,,42,2,11,
2023-10-11,31301,2,57.98,42,2,11,28.99
2023-10-11,31745,,,42,2,11,
2023-10-11,32347,,,42,2,11,
2023-10-11,32356,,,42,2,11,
2023-10-11,33221,,,42,2,11,
2023-10-11,33224,,,42,2,11,
2023-10-11,44425,,,42,2,11,
2023-10-11,48845,,,42,2,11,
2023-10-11,48868,,,42,2,11,
2023-10-11,59931,,,42,2,11,
2023-10-11,61126,2,124.2,42,2,11,62.1
2023-10-11,61161,,,42,2,11,
2023-10-11,61255,,,42,2,11,
2023-10-11,67245,1,56.5,42,2,11,56.5
2023-10-11,67948,1,52.79,42,2,11,52.79
2023-10-11,69000,8,407.92,42,2,11,50.99
2023-10-11,69087,,,42,2,11,
2023-10-11,69088,,,42,2,11,
2023-10-11,97134,,,42,2,11,
2023-10-11,101209,1,67,42,2,11,67
2023-10-11,2173,,,42,2,11,
2023-10-11,25607,1,32.7,42,2,11,32.7
2023-10-11,25619,,,42,2,11,
2023-10-11,25642,1,36.99,42,2,11,36.99
2023-10-11,25764,2,133.8,42,2,11,66.9
2023-10-11,25877,,,42,2,11,
2023-10-11,25878,2,56.6,42,2,11,28.3
2023-10-11,25899,,,42,2,11,
2023-10-11,25912,1,29.9,42,2,11,29.9
2023-10-11,25914,,,42,2,11,
2023-10-11,25923,1,34.7,42,2,11,34.7
2023-10-11,25924,,,42,2,11,
2023-10-11,25933,,,42,2,11,
2023-10-11,27286,,,42,2,11,
2023-10-11,29813,,,42,2,11,
2023-10-11,31321,,,42,2,11,
2023-10-11,32354,,,42,2,11,
2023-10-11,34674,,,42,2,11,
2023-10-11,44422,2,65.4,42,2,11,32.7
2023-10-11,47372,1,69.7,42,2,11,69.7
2023-10-11,48860,,,42,2,11,
2023-10-11,48861,,,42,2,11,
2023-10-11,50588,1,31.4,42,2,11,31.4
2023-10-11,52615,3,103.5,42,2,11,34.5
2023-10-11,52959,,,42,2,11,
2023-10-11,52960,,,42,2,11,
2023-10-11,53487,1,55.1,42,2,11,55.1
2023-10-11,53511,3,98.1,42,2,11,32.7
2023-10-11,61157,,,42,2,11,
2023-10-11,61162,,,42,2,11,
2023-10-11,61243,,,42,2,11,
2023-10-11,61250,5,114.5,42,2,11,22.9
2023-10-11,66473,,,42,2,11,
2023-10-11,67524,2,69.98,42,2,11,34.99
2023-10-11,69089,,,42,2,11,
2023-10-11,70117,,,42,2,11,
2023-10-11,107752,,,42,2,11,
2023-10-11,107753,,,42,2,11,
2023-10-12,2171,,,42,3,12,
2023-10-12,25605,1,34,42,3,12,34
2023-10-12,25617,,,42,3,12,
2023-10-12,25741,5,216.5,42,3,12,43.3
2023-10-12,25851,,,42,3,12,
2023-10-12,25882,,,42,3,12,
2023-10-12,25915,,,42,3,12,
2023-10-12,25925,,,42,3,12,
2023-10-12,25926,1,60.8,42,3,12,60.8
2023-10-12,25928,,,42,3,12,
2023-10-12,25931,1,31.4,42,3,12,31.4
2023-10-12,32356,3,160.5,42,3,12,53.5
2023-10-12,33221,1,27.5,42,3,12,27.5
2023-10-12,37376,,,42,3,12,
2023-10-12,44424,2,98,42,3,12,49
2023-10-12,44425,,,42,3,12,
2023-10-12,47369,,,42,3,12,
2023-10-12,48862,1,28.99,42,3,12,28.99
2023-10-12,53605,,,42,3,12,
2023-10-12,61117,,,42,3,12,
2023-10-12,61126,4,248.4,42,3,12,62.1
2023-10-12,61255,1,68.1,42,3,12,68.1
2023-10-12,61279,,,42,3,12,
2023-10-12,62806,1,41.3,42,3,12,41.3
2023-10-12,68132,6,153,42,3,12,25.5
2023-10-12,69000,,,42,3,12,
2023-10-12,69087,,,42,3,12,
2023-10-12,95548,,,42,3,12,
2023-10-12,97134,,,42,3,12,
2023-10-12,97785,,,42,3,12,
2023-10-12,97795,1,36,42,3,12,36
2023-10-12,101209,2,134,42,3,12,67
2023-10-12,2501,,,42,3,12,
2023-10-12,25590,,,42,3,12,
2023-10-12,25619,,,42,3,12,
2023-10-12,25642,17,628.83,42,3,12,36.99
2023-10-12,25687,,,42,3,12,
2023-10-12,25878,1,28.3,42,3,12,28.3
2023-10-12,25883,,,42,3,12,
2023-10-12,25899,,,42,3,12,
2023-10-12,25913,,,42,3,12,
2023-10-12,25923,1,34.7,42,3,12,34.7
2023-10-12,25933,,,42,3,12,
2023-10-12,27285,,,42,3,12,
2023-10-12,29099,6,126,42,3,12,21
2023-10-12,29813,,,42,3,12,
2023-10-12,31215,,,42,3,12,
2023-10-12,31301,3,86.97,42,3,12,28.99
2023-10-12,31321,,,42,3,12,
2023-10-12,32347,,,42,3,12,
2023-10-12,33224,,,42,3,12,
2023-10-12,37270,,,42,3,12,
2023-10-12,47368,,,42,3,12,
2023-10-12,48860,,,42,3,12,
2023-10-12,48868,,,42,3,12,
2023-10-12,50588,,,42,3,12,
2023-10-12,52615,,,42,3,12,
2023-10-12,53486,3,134.7,42,3,12,44.9
2023-10-12,59931,,,42,3,12,
2023-10-12,61157,,,42,3,12,
2023-10-12,61179,,,42,3,12,
2023-10-12,61278,,,42,3,12,
2023-10-12,67945,1,79.8,42,3,12,79.8
2023-10-12,69089,1,80,42,3,12,80
2023-10-12,70117,3,82.5,42,3,12,27.5
2023-10-12,98466,9,164.4,42,3,12,18.2666666666666
2023-10-12,107753,,,42,3,12,
2023-10-12,2173,,,42,3,12,
2023-10-12,2593,1,52.5,42,3,12,52.5
2023-10-12,3357,,,42,3,12,
2023-10-12,3378,,,42,3,12,
2023-10-12,25589,,,42,3,12,
2023-10-12,25591,,,42,3,12,
2023-10-12,25602,,,42,3,12,
2023-10-12,25606,,,42,3,12,
2023-10-12,25607,4,130.8,42,3,12,32.7
2023-10-12,25620,1,29.6,42,3,12,29.6
2023-10-12,25801,,,42,3,12,
2023-10-12,25877,,,42,3,12,
2023-10-12,25879,,,42,3,12,
2023-10-12,25914,,,42,3,12,
2023-10-12,25924,6,278.05,42,3,12,46.3416666666666
2023-10-12,25930,7,438.53,42,3,12,62.6471428571428
2023-10-12,27289,,,42,3,12,
2023-10-12,29594,5,136,42,3,12,27.2
2023-10-12,31745,1,43.3,42,3,12,43.3
2023-10-12,32354,,,42,3,12,
2023-10-12,37383,,,42,3,12,
2023-10-12,44422,10,327,42,3,12,32.7
2023-10-12,47372,,,42,3,12,
2023-10-12,48845,,,42,3,12,
2023-10-12,48861,,,42,3,12,
2023-10-12,52959,,,42,3,12,
2023-10-12,52960,1,30.3,42,3,12,30.3
2023-10-12,53511,1,32.7,42,3,12,32.7
2023-10-12,61161,,,42,3,12,
2023-10-12,61162,,,42,3,12,
2023-10-12,61250,4,90.8,42,3,12,22.7
2023-10-12,61277,,,42,3,12,
2023-10-12,67245,3,169.5,42,3,12,56.5
2023-10-12,67524,3,104.97,42,3,12,34.99
2023-10-12,67948,,,42,3,12,
2023-10-12,69088,,,42,3,12,
2023-10-12,97786,,,42,3,12,
2023-10-12,98529,,,42,3,12,
2023-10-12,107752,,,42,3,12,
2023-10-12,2266,,,42,3,12,
2023-10-12,25725,,,42,3,12,
2023-10-12,25764,2,113.8,42,3,12,56.9
2023-10-12,25767,4,212.8,42,3,12,53.2
2023-10-12,25902,,,42,3,12,
2023-10-12,25910,1,47,42,3,12,47
2023-10-12,25911,,,42,3,12,
2023-10-12,25912,,,42,3,12,
2023-10-12,25922,,,42,3,12,
2023-10-12,25936,,,42,3,12,
2023-10-12,27286,,,42,3,12,
2023-10-12,31299,,,42,3,12,
2023-10-12,31320,1,31.4,42,3,12,31.4
2023-10-12,33222,3,168.9,42,3,12,56.3
2023-10-12,34674,,,42,3,12,
2023-10-12,44423,2,62.2,42,3,12,31.1
2023-10-12,52425,1,26,42,3,12,26
2023-10-12,53487,,,42,3,12,
2023-10-12,61243,,,42,3,12,
2023-10-12,61615,,,42,3,12,
2023-10-12,61618,5,114.95,42,3,12,22.99
2023-10-12,62788,1,31.4,42,3,12,31.4
2023-10-12,66473,,,42,3,12,
2023-10-12,97135,,,42,3,12,
2023-10-12,98318,1,36,42,3,12,36
2023-10-13,3357,1,21,42,4,13,21
2023-10-13,25606,,,42,4,13,
2023-10-13,25620,,,42,4,13,
2023-10-13,25642,5,184.95,42,4,13,36.99
2023-10-13,25878,1,28.3,42,4,13,28.3
2023-10-13,25879,,,42,4,13,
2023-10-13,25883,,,42,4,13,
2023-10-13,25899,,,42,4,13,
2023-10-13,25914,,,42,4,13,
2023-10-13,25925,,,42,4,13,
2023-10-13,25933,,,42,4,13,
2023-10-13,27285,,,42,4,13,
2023-10-13,27289,,,42,4,13,
2023-10-13,29813,,,42,4,13,
2023-10-13,31215,,,42,4,13,
2023-10-13,31301,,,42,4,13,
2023-10-13,31745,2,86.6,42,4,13,43.3
2023-10-13,32347,,,42,4,13,
2023-10-13,32354,,,42,4,13,
2023-10-13,32356,,,42,4,13,
2023-10-13,33224,1,34.9,42,4,13,34.9
2023-10-13,44425,,,42,4,13,
2023-10-13,48845,,,42,4,13,
2023-10-13,52959,,,42,4,13,
2023-10-13,53511,4,130.8,42,4,13,32.7
2023-10-13,61255,2,136.2,42,4,13,68.1
2023-10-13,67948,4,218.4,42,4,13,54.6
2023-10-13,69000,1,50.99,42,4,13,50.99
2023-10-13,69088,,,42,4,13,
2023-10-13,97134,,,42,4,13,
2023-10-13,97786,,,42,4,13,
2023-10-13,107752,,,42,4,13,
2023-10-13,2501,,,42,4,13,
2023-10-13,25605,,,42,4,13,
2023-10-13,25617,,,42,4,13,
2023-10-13,25882,1,29.1,42,4,13,29.1
2023-10-13,25913,,,42,4,13,
2023-10-13,25915,,,42,4,13,
2023-10-13,25922,,,42,4,13,
2023-10-13,25926,3,182.4,42,4,13,60.8
2023-10-13,25931,,,42,4,13,
2023-10-13,25936,,,42,4,13,
2023-10-13,29099,,,42,4,13,
2023-10-13,31299,,,42,4,13,
2023-10-13,33221,1,27.5,42,4,13,27.5
2023-10-13,33222,4,225.2,42,4,13,56.3
2023-10-13,34674,,,42,4,13,
2023-10-13,37270,2,52.4,42,4,13,26.2
2023-10-13,37376,,,42,4,13,
2023-10-13,44423,1,31.1,42,4,13,31.1
2023-10-13,44424,2,83.98,42,4,13,41.99
2023-10-13,47368,2,54.8,42,4,13,27.4
2023-10-13,52425,,,42,4,13,
2023-10-13,53486,4,178.06,42,4,13,44.515
2023-10-13,59931,,,42,4,13,
2023-10-13,61117,,,42,4,13,
2023-10-13,61126,8,496.8,42,4,13,62.1
2023-10-13,61179,,,42,4,13,
2023-10-13,61279,,,42,4,13,
2023-10-13,62788,,,42,4,13,
2023-10-13,62806,3,123.9,42,4,13,41.3
2023-10-13,67945,,,42,4,13,
2023-10-13,97785,,,42,4,13,
2023-10-13,101209,1,67,42,4,13,67
2023-10-13,2171,2,155.6,42,4,13,77.8
2023-10-13,2266,2,129.6,42,4,13,64.8
2023-10-13,3378,3,85.2,42,4,13,28.4
2023-10-13,25589,,,42,4,13,
2023-10-13,25591,,,42,4,13,
2023-10-13,25741,7,303.1,42,4,13,43.3
2023-10-13,25767,8,425.6,42,4,13,53.2
2023-10-13,25851,,,42,4,13,
2023-10-13,25902,2,99.6,42,4,13,49.8
2023-10-13,25910,1,47,42,4,13,47
2023-10-13,25911,,,42,4,13,
2023-10-13,25928,4,104.8,42,4,13,26.2
2023-10-13,27286,,,42,4,13,
2023-10-13,31320,1,26.3,42,4,13,26.3
2023-10-13,47369,,,42,4,13,
2023-10-13,48862,3,86.97,42,4,13,28.99
2023-10-13,53487,2,100.89,42,4,13,50.445
2023-10-13,53605,,,42,4,13,
2023-10-13,61243,2,59.2,42,4,13,29.6
2023-10-13,61615,,,42,4,13,
2023-10-13,61618,2,45.98,42,4,13,22.99
2023-10-13,68132,5,127.5,42,4,13,25.5
2023-10-13,69087,,,42,4,13,
2023-10-13,95548,,,42,4,13,
2023-10-13,97135,,,42,4,13,
2023-10-13,97795,2,72,42,4,13,36
2023-10-13,98318,2,72,42,4,13,36
2023-10-13,2173,,,42,4,13,
2023-10-13,2593,2,105,42,4,13,52.5
2023-10-13,25590,,,42,4,13,
2023-10-13,25602,1,47.2,42,4,13,47.2
2023-10-13,25607,,,42,4,13,
2023-10-13,25619,,,42,4,13,
2023-10-13,25687,2,60.2,42,4,13,30.1
2023-10-13,25725,,,42,4,13,
2023-10-13,25764,1,56.9,42,4,13,56.9
2023-10-13,25801,,,42,4,13,
2023-10-13,25877,,,42,4,13,
2023-10-13,25912,2,59.8,42,4,13,29.9
2023-10-13,25923,1,34.7,42,4,13,34.7
2023-10-13,25924,5,254.5,42,4,13,50.9
2023-10-13,25930,8,486.8,42,4,13,60.85
2023-10-13,29594,3,81.6,42,4,13,27.2
2023-10-13,31321,1,31.4,42,4,13,31.4
2023-10-13,44422,,,42,4,13,
2023-10-13,47372,,,42,4,13,
2023-10-13,48860,,,42,4,13,
2023-10-13,48861,,,42,4,13,
2023-10-13,48868,,,42,4,13,
2023-10-13,50588,,,42,4,13,
2023-10-13,52615,4,124.05,42,4,13,31.0125
2023-10-13,52960,,,42,4,13,
2023-10-13,61157,1,81.44,42,4,13,81.44
2023-10-13,61161,,,42,4,13,
2023-10-13,61162,,,42,4,13,
2023-10-13,61250,10,229,42,4,13,22.9
2023-10-13,61277,,,42,4,13,
2023-10-13,61278,,,42,4,13,
2023-10-13,66473,2,73.98,42,4,13,36.99
2023-10-13,67245,3,169.5,42,4,13,56.5
2023-10-13,67524,2,69.98,42,4,13,34.99
2023-10-13,69089,,,42,4,13,
2023-10-13,70117,1,27.5,42,4,13,27.5
2023-10-13,98466,9,167.4,42,4,13,18.6
2023-10-13,98529,,,42,4,13,
2023-10-13,107753,,,42,4,13,
2023-10-14,2266,,,42,5,14,
2023-10-14,2501,,,42,5,14,
2023-10-14,25605,2,68,42,5,14,34
2023-10-14,25617,,,42,5,14,
2023-10-14,25642,5,176.68,42,5,14,35.336
2023-10-14,25741,5,214.75,42,5,14,42.95
2023-10-14,25879,1,28.3,42,5,14,28.3
2023-10-14,25902,1,49.8,42,5,14,49.8
2023-10-14,25911,,,42,5,14,
2023-10-14,25915,,,42,5,14,
2023-10-14,25922,,,42,5,14,
2023-10-14,25925,,,42,5,14,
2023-10-14,25926,,,42,5,14,
2023-10-14,25928,,,42,5,14,
2023-10-14,29099,2,42,42,5,14,21
2023-10-14,31215,,,42,5,14,
2023-10-14,31301,2,57.98,42,5,14,28.99
2023-10-14,33221,2,55,42,5,14,27.5
2023-10-14,44423,,,42,5,14,
2023-10-14,44424,,,42,5,14,
2023-10-14,53605,,,42,5,14,
2023-10-14,59931,,,42,5,14,
2023-10-14,61126,7,434.7,42,5,14,62.1
2023-10-14,61255,1,68.1,42,5,14,68.1
2023-10-14,68132,3,76.5,42,5,14,25.5
2023-10-14,69000,,,42,5,14,
2023-10-14,69087,,,42,5,14,
2023-10-14,95548,1,53.8,42,5,14,53.8
2023-10-14,97134,,,42,5,14,
2023-10-14,97795,,,42,5,14,
2023-10-14,98318,4,144,42,5,14,36
2023-10-14,101209,,,42,5,14,
2023-10-14,2171,,,42,5,14,
2023-10-14,25591,,,42,5,14,
2023-10-14,25764,2,113.8,42,5,14,56.9
2023-10-14,25767,12,638.4,42,5,14,53.2
2023-10-14,25851,1,27,42,5,14,27
2023-10-14,25912,2,43.98,42,5,14,21.99
2023-10-14,25924,4,203.6,42,5,14,50.9
2023-10-14,25931,,,42,5,14,
2023-10-14,25936,,,42,5,14,
2023-10-14,27286,,,42,5,14,
2023-10-14,31299,,,42,5,14,
2023-10-14,33222,1,56.3,42,5,14,56.3
2023-10-14,34674,,,42,5,14,
2023-10-14,47369,,,42,5,14,
2023-10-14,53487,,,42,5,14,
2023-10-14,61243,,,42,5,14,
2023-10-14,61618,3,68.97,42,5,14,22.99
2023-10-14,62788,1,31.4,42,5,14,31.4
2023-10-14,66473,2,73.98,42,5,14,36.99
2023-10-14,97785,,,42,5,14,
2023-10-14,2173,,,42,5,14,
2023-10-14,2593,2,105,42,5,14,52.5
2023-10-14,3357,8,168,42,5,14,21
2023-10-14,3378,,,42,5,14,
2023-10-14,25589,,,42,5,14,
2023-10-14,25590,,,42,5,14,
2023-10-14,25602,,,42,5,14,
2023-10-14,25606,1,34,42,5,14,34
2023-10-14,25620,2,59.2,42,5,14,29.6
2023-10-14,25687,2,60.4,42,5,14,30.2
2023-10-14,25725,,,42,5,14,
2023-10-14,25801,,,42,5,14,
2023-10-14,25877,,,42,5,14,
2023-10-14,25910,,,42,5,14,
2023-10-14,25930,9,559.1,42,5,14,62.1222222222222
2023-10-14,27289,,,42,5,14,
2023-10-14,29594,3,81.6,42,5,14,27.2
2023-10-14,31320,,,42,5,14,
2023-10-14,31321,,,42,5,14,
2023-10-14,31745,1,41.55,42,5,14,41.55
2023-10-14,32347,,,42,5,14,
2023-10-14,32354,1,37.6,42,5,14,37.6
2023-10-14,33224,,,42,5,14,
2023-10-14,44425,,,42,5,14,
2023-10-14,48845,,,42,5,14,
2023-10-14,48860,,,42,5,14,
2023-10-14,48868,,,42,5,14,
2023-10-14,52615,1,34.5,42,5,14,34.5
2023-10-14,52959,,,42,5,14,
2023-10-14,61161,,,42,5,14,
2023-10-14,61162,1,154.3,42,5,14,154.3
2023-10-14,61250,12,273.8,42,5,14,22.8166666666666
2023-10-14,61277,,,42,5,14,
2023-10-14,61278,,,42,5,14,
2023-10-14,61615,,,42,5,14,
2023-10-14,67245,3,169.5,42,5,14,56.5
2023-10-14,67948,5,185.49,42,5,14,37.098
2023-10-14,69088,,,42,5,14,
2023-10-14,70117,,,42,5,14,
2023-10-14,97135,,,42,5,14,
2023-10-14,97786,,,42,5,14,
2023-10-14,98466,9,167.4,42,5,14,18.6
2023-10-14,98529,,,42,5,14,
2023-10-14,25607,3,98.1,42,5,14,32.7
2023-10-14,25619,1,27,42,5,14,27
2023-10-14,25878,1,28.3,42,5,14,28.3
2023-10-14,25882,,,42,5,14,
2023-10-14,25883,1,29.1,42,5,14,29.1
2023-10-14,25899,,,42,5,14,
2023-10-14,25901,,,42,5,14,
2023-10-14,25913,,,42,5,14,
2023-10-14,25914,,,42,5,14,
2023-10-14,25923,2,69.4,42,5,14,34.7
2023-10-14,25933,1,31.5,42,5,14,31.5
2023-10-14,27285,,,42,5,14,
2023-10-14,29813,,,42,5,14,
2023-10-14,32356,,,42,5,14,
2023-10-14,37270,,,42,5,14,
2023-10-14,37376,2,68,42,5,14,34
2023-10-14,44422,,,42,5,14,
2023-10-14,47368,,,42,5,14,
2023-10-14,47372,,,42,5,14,
2023-10-14,48861,,,42,5,14,
2023-10-14,50588,1,31.4,42,5,14,31.4
2023-10-14,52425,,,42,5,14,
2023-10-14,52960,,,42,5,14,
2023-10-14,53486,5,224.5,42,5,14,44.9
2023-10-14,53511,1,32.7,42,5,14,32.7
2023-10-14,61117,,,42,5,14,
2023-10-14,61157,,,42,5,14,
2023-10-14,61179,,,42,5,14,
2023-10-14,61279,,,42,5,14,
2023-10-14,62806,1,41.3,42,5,14,41.3
2023-10-14,67524,3,104.97,42,5,14,34.99
2023-10-14,67945,2,159.6,42,5,14,79.8
2023-10-14,69089,1,80,42,5,14,80
2023-10-14,107752,1,29.5,42,5,14,29.5
2023-10-14,107753,2,123.6,42,5,14,61.8
2023-10-15,2593,3,157.5,42,6,15,52.5
2023-10-15,25605,,,42,6,15,
2023-10-15,25607,4,130.8,42,6,15,32.7
2023-10-15,25642,3,110.97,42,6,15,36.99
2023-10-15,25879,1,28.3,42,6,15,28.3
2023-10-15,25882,1,29.1,42,6,15,29.1
2023-10-15,25901,1,29.3,42,6,15,29.3
2023-10-15,25913,,,42,6,15,
2023-10-15,25914,,,42,6,15,
2023-10-15,25915,,,42,6,15,
2023-10-15,25923,1,34.7,42,6,15,34.7
2023-10-15,25930,11,691.9,42,6,15,62.9
2023-10-15,25933,,,42,6,15,
2023-10-15,29813,,,42,6,15,
2023-10-15,31215,1,28.3,42,6,15,28.3
2023-10-15,31301,5,144.95,42,6,15,28.99
2023-10-15,31320,,,42,6,15,
2023-10-15,32354,1,37.6,42,6,15,37.6
2023-10-15,37376,3,102,42,6,15,34
2023-10-15,50588,1,31.4,42,6,15,31.4
2023-10-15,52425,1,26,42,6,15,26
2023-10-15,52959,,,42,6,15,
2023-10-15,52960,,,42,6,15,
2023-10-15,53486,3,134.7,42,6,15,44.9
2023-10-15,53511,1,32.7,42,6,15,32.7
2023-10-15,61117,,,42,6,15,
2023-10-15,61157,,,42,6,15,
2023-10-15,61162,,,42,6,15,
2023-10-15,61179,,,42,6,15,
2023-10-15,61277,,,42,6,15,
2023-10-15,61279,,,42,6,15,
2023-10-15,62806,,,42,6,15,
2023-10-15,67524,2,69.98,42,6,15,34.99
2023-10-15,69089,,,42,6,15,
2023-10-15,95548,1,53.8,42,6,15,53.8
2023-10-15,97786,,,42,6,15,
2023-10-15,98529,,,42,6,15,
2023-10-15,107752,,,42,6,15,
2023-10-15,107753,,,42,6,15,
2023-10-15,3378,,,42,6,15,
2023-10-15,25589,,,42,6,15,
2023-10-15,25590,,,42,6,15,
2023-10-15,25606,,,42,6,15,
2023-10-15,25620,,,42,6,15,
2023-10-15,25687,,,42,6,15,
2023-10-15,25725,,,42,6,15,
2023-10-15,25767,6,319.2,42,6,15,53.2
2023-10-15,25801,2,48.2,42,6,15,24.1
2023-10-15,25883,1,29.1,42,6,15,29.1
2023-10-15,25910,,,42,6,15,
2023-10-15,27289,,,42,6,15,
2023-10-15,29594,1,27.2,42,6,15,27.2
2023-10-15,31321,,,42,6,15,
2023-10-15,31745,,,42,6,15,
2023-10-15,32347,,,42,6,15,
2023-10-15,32356,,,42,6,15,
2023-10-15,33222,2,112.6,42,6,15,56.3
2023-10-15,33224,,,42,6,15,
2023-10-15,37270,1,26.2,42,6,15,26.2
2023-10-15,44425,,,42,6,15,
2023-10-15,47368,,,42,6,15,
2023-10-15,47372,,,42,6,15,
2023-10-15,48845,,,42,6,15,
2023-10-15,48860,,,42,6,15,
2023-10-15,48861,,,42,6,15,
2023-10-15,48868,1,52.3,42,6,15,52.3
2023-10-15,52615,1,33.5,42,6,15,33.5
2023-10-15,61161,,,42,6,15,
2023-10-15,61278,,,42,6,15,
2023-10-15,61615,,,42,6,15,
2023-10-15,67245,3,169.5,42,6,15,56.5
2023-10-15,67945,1,79.8,42,6,15,79.8
2023-10-15,67948,3,163.8,42,6,15,54.6
2023-10-15,69088,,,42,6,15,
2023-10-15,70117,,,42,6,15,
2023-10-15,98466,5,93,42,6,15,18.6
2023-10-15,2171,,,42,6,15,
2023-10-15,2173,,,42,6,15,
2023-10-15,2501,,,42,6,15,
2023-10-15,3357,2,42,42,6,15,21
2023-10-15,25591,1,59.5,42,6,15,59.5
2023-10-15,25602,1,47.2,42,6,15,47.2
2023-10-15,25741,7,303.1,42,6,15,43.3
2023-10-15,25764,1,56.9,42,6,15,56.9
2023-10-15,25851,,,42,6,15,
2023-10-15,25877,,,42,6,15,
2023-10-15,25902,1,49.8,42,6,15,49.8
2023-10-15,25911,,,42,6,15,
2023-10-15,25912,5,149.5,42,6,15,29.9
2023-10-15,25924,2,101.8,42,6,15,50.9
2023-10-15,25931,,,42,6,15,
2023-10-15,25936,1,34.9,42,6,15,34.9
2023-10-15,27286,,,42,6,15,
2023-10-15,29099,1,21,42,6,15,21
2023-10-15,31299,,,42,6,15,
2023-10-15,33221,,,42,6,15,
2023-10-15,47369,,,42,6,15,
2023-10-15,61243,4,118.4,42,6,15,29.6
2023-10-15,61250,1,22.9,42,6,15,22.9
2023-10-15,61255,2,136.2,42,6,15,68.1
2023-10-15,61618,,,42,6,15,
2023-10-15,62788,1,31.4,42,6,15,31.4
2023-10-15,66473,,,42,6,15,
2023-10-15,69087,,,42,6,15,
