InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2022-02-07,3357,2.00,32.60,7,,7,16.30,2.00,,25673,16.30,
2022-02-07,2593,,,7,,7,,5.00,,25673,39.80,
2022-02-07,25725,,,7,,7,,4.00,,25673,16.30,
2022-02-07,101209,,,7,,7,,12.00,,25673,49.70,
2022-02-08,3357,,,7,1,8,,6.00,,25673,16.30,
2022-02-08,101209,1.00,49.70,7,1,8,49.70,11.00,,25673,49.70,
2022-02-08,2593,3.00,119.40,7,1,8,39.80,2.00,,25673,39.80,
2022-02-08,25725,,,7,1,8,,9.00,,25673,16.30,
2022-02-09,3357,1.00,16.30,7,2,9,16.30,5.00,,25673,16.30,
2022-02-09,2593,1.00,40.80,7,2,9,40.80,1.00,,25673,40.80,
2022-02-09,101209,,,7,2,9,,11.00,,25673,49.70,
2022-02-09,25725,,,7,2,9,,9.00,,25673,16.30,
2022-02-10,3357,,,7,3,10,,5.00,,25673,16.30,
2022-02-10,25725,,,7,3,10,,9.00,,25673,16.30,
2022-02-10,101209,,,7,3,10,,11.00,,25673,49.70,
2022-02-10,2593,,,7,3,10,,1.00,,25673,40.80,
2022-02-11,3357,,,7,4,11,,13.00,,25673,16.30,
2022-02-11,2593,2.00,81.60,7,4,11,40.80,2.00,,25673,40.80,
2022-02-11,101209,3.00,149.10,7,4,11,49.70,8.00,,25673,49.70,
2022-02-11,25725,,,7,4,11,,9.00,,25673,16.30,
2022-02-12,101209,,,7,5,12,,8.00,,25673,49.70,
2022-02-12,25725,1.00,16.30,7,5,12,16.30,8.00,,25673,16.30,
2022-02-12,2593,2.00,81.60,7,5,12,40.80,,,25673,40.80,
2022-02-12,3357,,,7,5,12,,13.00,,25673,16.30,
2022-02-13,101209,2.00,99.40,7,6,13,49.70,6.00,,25673,49.70,
2022-02-13,3357,,,7,6,13,,13.00,,25673,16.30,
2022-02-13,25725,,,7,6,13,,8.00,,25673,16.30,
2022-02-14,3357,1.00,16.30,8,,14,16.30,12.00,,25673,16.30,
2022-02-14,101209,,,8,,14,,6.00,,25673,49.70,
2022-02-14,25725,,,8,,14,,8.00,,25673,16.30,
2022-02-15,2593,,,8,1,15,,6.00,,25673,40.80,
2022-02-15,3357,2.00,32.60,8,1,15,16.30,10.00,,25673,16.30,
2022-02-15,25725,,,8,1,15,,8.00,,25673,16.30,
2022-02-15,101209,,,8,1,15,,6.00,,25673,49.70,
2022-02-16,2593,,,8,2,16,,6.00,,25673,40.80,
2022-02-16,3357,,,8,2,16,,10.00,,25673,16.30,
2022-02-16,25725,,,8,2,16,,8.00,,25673,16.30,
2022-02-16,101209,,,8,2,16,,6.00,,25673,49.70,
2022-02-17,101209,,,8,3,17,,6.00,,25673,49.70,
2022-02-17,25725,1.00,16.30,8,3,17,16.30,7.00,,25673,16.30,
2022-02-17,2593,1.00,40.80,8,3,17,40.80,5.00,,25673,40.80,
2022-02-17,3357,1.00,16.30,8,3,17,16.30,9.00,,25673,16.30,
2022-02-18,3357,,,8,4,18,,9.00,,25673,16.30,
2022-02-18,25725,,,8,4,18,,7.00,,25673,16.30,
2022-02-18,2593,,,8,4,18,,5.00,,25673,40.80,
2022-02-18,101209,,,8,4,18,,6.00,,25673,49.70,
2022-02-19,25725,,,8,5,19,,7.00,,25673,16.30,
2022-02-19,101209,,,8,5,19,,6.00,,25673,49.70,
2022-02-19,2593,1.00,40.80,8,5,19,40.80,4.00,,25673,40.80,
2022-02-19,3357,,,8,5,19,,9.00,,25673,16.30,
2022-02-20,3357,,,8,6,20,,9.00,,25673,16.30,
2022-02-20,2593,,,8,6,20,,4.00,,25673,40.80,
2022-02-20,25725,1.00,16.30,8,6,20,16.30,6.00,,25673,16.30,
2022-02-20,101209,,,8,6,20,,6.00,,25673,49.70,
2022-02-21,101209,,,9,,21,,6.00,,25673,49.70,
